Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
131.26,0.20,-1.09,9.02,48.60,95.0,23.2,-273.15,28.74,-46.10,-26.58
131.30,0.48,-1.23,8.89,48.60,95.0,23.2,-273.15,27.81,-37.54,-20.55
131.34,0.41,-1.37,8.91,48.60,95.0,23.2,-273.15,28.18,-28.99,-9.67
131.38,0.39,-1.81,8.81,48.60,95.0,23.2,-273.15,28.18,-15.55,-6.05
131.42,0.34,-4.06,9.22,48.60,95.0,23.2,-273.15,28.37,-13.10,3.61
131.46,0.56,-3.46,9.12,48.60,95.0,23.2,-67.41,28.55,-2.10,15.69
131.50,0.42,-3.54,9.12,48.60,95.0,23.2,-80.14,28.55,8.90,18.11
131.54,0.48,-3.74,9.20,48.60,95.0,23.2,-273.15,28.37,17.45,26.56
131.58,0.31,-3.12,9.14,48.60,95.0,23.2,-273.15,27.44,29.67,30.18
131.62,0.28,-3.48,8.98,48.60,95.0,23.2,-273.15,28.93,34.56,36.22
131.66,0.64,-3.30,9.17,48.60,95.0,23.2,-273.15,27.99,44.34,37.43
131.70,0.63,-1.31,8.51,48.60,95.0,23.2,-273.15,28.18,45.56,45.89
131.74,0.20,-2.50,8.89,48.60,95.0,23.2,-72.30,28.18,49.23,44.68
131.78,0.21,-1.55,9.06,48.60,95.0,23.2,-80.14,28.18,45.56,45.89
131.82,-0.09,-1.27,8.79,48.60,95.0,23.2,-273.15,27.99,38.23,43.47
131.86,0.69,0.02,9.13,48.60,95.0,23.2,-72.30,28.18,34.56,38.64
131.90,0.45,0.56,9.43,48.60,95.0,23.2,-273.15,27.81,30.90,31.39
131.94,0.60,1.12,9.69,48.60,95.0,23.2,-80.14,28.18,24.79,19.31
131.98,0.18,2.13,9.14,48.60,95.0,23.2,-273.15,28.37,13.79,7.24
132.02,0.38,1.79,9.72,48.60,95.0,23.2,-273.15,27.99,6.45,-3.64
132.06,0.41,2.35,9.01,48.60,95.0,23.2,-67.41,27.99,-0.88,-20.55
132.10,0.13,2.69,9.09,48.60,95.0,23.2,-273.15,27.62,-11.88,-25.38
132.14,0.13,2.40,9.24,48.60,95.0,23.2,-273.15,27.81,-13.10,-32.62
132.18,0.22,2.11,9.13,48.60,95.0,23.2,-273.15,28.18,-24.10,-41.08
132.22,0.24,2.01,9.34,48.60,95.0,23.2,-273.15,27.99,-25.32,-47.12
132.26,0.32,1.70,9.27,48.60,95.0,23.2,-273.15,27.62,-33.88,-45.91
132.30,0.24,1.12,9.39,48.60,95.0,23.2,-273.15,28.37,-36.32,-43.49
132.34,0.35,1.17,9.07,48.60,95.0,23.2,-273.15,28.18,-41.21,-39.87
132.38,0.54,0.42,9.16,48.60,95.0,23.2,-273.15,27.81,-42.43,-39.87
132.42,0.52,-0.75,9.18,48.60,95.0,23.2,-80.14,28.37,-43.65,-36.25
132.46,0.35,-0.73,9.04,48.60,95.0,23.2,-273.15,27.99,-46.10,-32.62
132.50,0.19,-0.99,9.06,48.60,95.0,23.2,-80.14,28.18,-39.99,-29.00
132.54,0.10,-1.71,8.94,48.60,95.0,23.2,-67.41,27.81,-38.77,-20.55
132.58,0.25,-1.55,9.23,48.60,95.0,23.2,-273.15,27.99,-32.66,-18.13
132.62,0.02,-1.47,8.84,48.60,95.0,23.2,-273.15,28.55,-25.32,-9.67
132.66,0.22,-3.42,8.96,48.60,95.0,23.2,-273.15,28.37,-20.43,-1.22
132.70,0.24,-3.51,9.02,48.60,95.0,23.2,-273.15,28.18,-9.43,3.61
132.74,0.43,-3.69,9.25,48.60,95.0,23.2,-273.15,27.81,-2.10,10.86
132.78,0.32,-3.63,8.99,48.60,95.0,23.2,-72.30,27.81,10.12,16.90
132.82,0.31,-3.52,9.29,48.60,95.0,23.2,-63.79,27.99,16.23,22.94
132.86,0.39,-2.86,9.18,48.60,95.0,23.2,-80.14,28.18,29.67,28.98
132.90,0.20,-2.75,8.95,48.60,95.0,23.2,-273.15,28.18,33.34,35.02
132.94,0.35,-1.70,8.16,48.60,95.0,23.2,-273.15,27.99,40.67,38.64
132.98,0.88,-2.13,8.94,48.60,95.0,23.2,-273.15,28.18,41.90,41.05
133.02,-0.01,-1.22,9.19,48.60,95.0,23.2,-273.15,27.81,48.01,43.47
133.06,-0.11,-1.03,8.44,48.60,95.0,23.2,-72.30,28.18,43.12,39.85
133.10,0.65,-0.32,9.33,48.60,95.0,23.2,-72.30,27.99,37.01,36.22
133.14,0.56,0.99,9.42,48.60,95.0,23.2,-80.14,28.55,29.67,26.56
133.18,1.04,1.91,9.44,48.60,95.0,23.2,-80.14,28.18,18.67,18.11
133.22,0.08,2.51,8.92,48.60,95.0,23.2,-80.14,28.18,13.79,4.82
133.26,0.30,2.38,9.09,48.60,95.0,23.2,-273.15,27.44,5.23,-7.26
133.30,0.21,1.84,9.69,48.60,95.0,23.2,-273.15,27.62,-2.10,-16.92
133.34,0.23,2.65,9.19,48.60,95.0,23.2,-273.15,27.99,-11.88,-26.58
133.38,0.04,2.33,9.17,48.60,95.0,23.2,-273.15,28.18,-15.55,-39.87
133.42,0.11,2.04,9.09,48.60,95.0,23.2,-72.30,27.81,-19.21,-43.49
133.46,0.07,1.17,9.36,48.60,95.0,23.2,-273.15,28.37,-28.99,-45.91
133.50,0.33,1.69,8.98,48.60,95.0,23.2,-273.15,28.18,-31.43,-45.91
133.54,0.42,1.19,8.97,48.60,95.0,23.2,-72.30,27.62,-39.99,-43.49
133.58,0.24,0.06,9.49,48.60,95.0,23.2,-273.15,29.91,-39.99,-39.87
133.62,0.45,0.20,9.14,48.60,95.0,23.2,-273.15,27.81,-42.43,-38.66
133.66,0.38,-0.79,9.16,48.60,95.0,23.2,-273.15,27.81,-43.65,-36.25
133.70,0.34,-0.75,9.07,48.60,95.0,23.2,-273.15,28.55,-42.43,-31.42
133.74,0.54,-0.94,9.21,48.60,95.0,23.2,-273.15,28.18,-38.77,-29.00
133.78,0.71,-1.20,8.95,48.60,95.0,23.2,-273.15,27.81,-33.88,-21.75
133.82,0.50,-1.76,8.72,48.60,95.0,23.2,-273.15,27.99,-33.88,-12.09
133.86,0.45,-2.55,8.97,48.60,95.0,23.2,-80.14,28.18,-24.10,-8.47
133.90,0.46,-3.37,9.29,48.60,95.0,23.2,-273.15,28.18,-16.77,-2.43
133.94,0.52,-3.31,9.04,48.60,95.0,23.2,-273.15,27.99,-10.66,6.03
133.98,0.56,-3.61,9.24,48.60,95.0,23.2,-273.15,28.18,0.34,10.86
134.02,0.40,-3.75,9.11,48.60,95.0,23.2,-273.15,28.18,11.34,14.48
134.06,0.21,-3.69,9.15,48.60,95.0,23.2,-72.30,27.99,19.90,25.35
134.10,0.43,-3.10,9.26,48.60,95.0,23.2,-273.15,27.62,29.67,31.39
134.14,0.59,-2.87,8.77,48.60,95.0,23.2,-273.15,28.18,34.56,35.02
134.18,0.99,-3.66,9.88,48.60,95.0,23.2,-67.41,28.55,37.01,39.85
134.22,-0.06,-1.29,8.88,48.60,95.0,23.2,-273.15,28.18,40.67,43.47
134.26,0.20,-0.76,8.69,48.60,95.0,23.2,-72.30,27.81,44.34,39.85
134.30,-0.02,-1.19,8.89,48.60,95.0,23.2,-273.15,27.81,41.90,43.47
134.34,0.35,0.14,9.22,48.60,95.0,23.2,-80.14,27.81,34.56,36.22
134.38,0.82,1.32,9.46,48.60,95.0,23.2,-24.50,28.18,24.79,26.56
134.42,0.70,1.39,9.21,48.60,95.0,23.2,-273.15,27.99,18.67,13.27
134.46,0.23,2.14,9.09,48.60,95.0,23.2,-273.15,28.18,12.56,1.20
134.50,0.40,1.65,9.33,48.60,95.0,23.2,-273.15,27.99,1.56,-7.26
134.54,0.34,2.42,9.14,48.60,95.0,23.2,-273.15,27.99,-6.99,-19.34
134.58,0.39,2.61,9.21,48.60,95.0,23.2,-80.14,28.55,-10.66,-30.21
134.62,0.26,2.46,9.37,48.60,95.0,23.2,-273.15,28.18,-15.55,-36.25
134.66,0.19,1.86,9.39,48.60,95.0,23.2,-273.15,27.81,-21.66,-44.70
134.70,0.14,1.61,9.04,48.60,95.0,23.2,-80.14,28.37,-26.54,-44.70
134.74,0.37,1.39,9.26,48.60,95.0,23.2,-273.15,28.55,-32.66,-48.32
134.78,0.18,1.36,9.17,48.60,95.0,23.2,-72.30,27.81,-37.54,-47.12
134.82,0.45,0.09,9.39,48.60,95.0,23.2,-273.15,27.99,-43.65,-41.08
