Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
92.67,0.25,-0.95,8.98,29.47,94.0,21.0,19.86,37.43,39.21,-40.08
92.71,0.22,-1.37,8.77,29.47,94.0,21.0,19.27,38.77,36.76,-36.45
92.75,0.33,-1.91,9.02,29.47,94.0,21.0,19.27,37.69,35.54,-32.83
92.79,0.17,-1.97,9.11,29.47,94.0,21.0,18.92,38.77,26.98,-30.41
92.83,0.27,-2.28,9.10,29.47,94.0,21.0,19.27,37.96,22.10,-24.37
92.87,0.23,-2.52,9.09,29.47,94.0,21.0,18.80,38.23,18.43,-17.13
92.91,0.27,-2.71,8.97,29.47,94.0,21.0,19.51,37.69,15.99,-13.50
92.95,0.13,-2.69,8.79,29.47,94.0,21.0,19.15,37.96,3.76,-8.67
92.99,0.23,-3.19,8.87,29.47,94.0,21.0,19.15,37.43,-7.24,-2.63
93.03,0.28,-4.12,9.15,29.47,94.0,21.0,19.74,37.69,-6.01,8.24
93.07,0.29,-3.96,9.02,29.47,94.0,21.0,19.27,37.69,-15.79,15.48
93.11,0.30,-3.87,8.99,29.47,94.0,21.0,19.04,38.50,-23.12,23.94
93.15,0.61,-4.27,9.11,29.47,94.0,21.0,19.39,36.90,-34.12,36.02
93.19,0.11,-3.84,9.10,29.47,94.0,21.0,19.15,37.43,-41.46,39.64
93.23,0.59,-4.65,9.17,29.47,94.0,21.0,18.09,37.96,-50.01,48.10
93.27,0.62,-3.19,9.15,29.47,94.0,21.0,19.15,37.69,-58.57,56.55
93.31,0.34,-2.89,9.26,29.47,94.0,21.0,19.62,38.23,-61.01,63.80
93.35,0.55,-2.86,8.97,29.47,94.0,21.0,19.27,37.69,-64.68,67.42
93.39,-0.03,-2.11,8.56,29.47,94.0,21.0,19.15,36.90,-68.34,71.04
93.43,0.14,-2.21,8.91,29.47,94.0,21.0,19.39,37.96,-69.56,74.67
93.47,0.24,-2.23,8.64,29.47,94.0,21.0,19.15,37.43,-69.56,74.67
93.51,0.20,-1.57,9.13,29.47,94.0,21.0,19.39,36.90,-69.56,65.01
93.55,0.43,-0.86,8.81,29.47,94.0,21.0,19.27,38.23,-68.34,55.34
93.59,0.21,-0.09,9.01,29.47,94.0,21.0,19.39,36.65,-68.34,39.64
93.63,0.39,0.02,9.09,29.47,94.0,21.0,19.27,38.23,-63.45,31.19
93.67,-0.19,0.08,8.75,29.47,94.0,21.0,19.15,36.65,-59.79,19.11
93.71,0.73,0.47,9.38,29.47,94.0,21.0,19.39,37.43,-54.90,9.45
93.75,0.31,0.97,8.97,29.47,94.0,21.0,19.39,36.65,-50.01,3.41
93.79,0.10,1.98,9.20,29.47,94.0,21.0,19.39,37.69,-42.68,0.99
93.83,0.20,2.54,9.08,29.47,94.0,21.0,19.27,37.69,-40.23,-7.46
93.87,0.28,1.70,9.24,29.47,94.0,21.0,18.80,38.23,-28.01,-9.88
93.91,0.26,3.09,9.09,29.47,94.0,21.0,19.27,37.69,-17.01,-15.92
93.95,0.05,2.44,9.18,29.47,94.0,21.0,18.68,37.43,-10.90,-23.17
93.99,0.16,2.85,9.03,29.47,94.0,21.0,19.15,36.90,-2.35,-26.79
94.03,0.27,2.84,9.25,29.47,94.0,21.0,19.27,37.69,6.21,-30.41
