Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
143.37,0.23,1.07,9.16,29.89,95.0,22.5,20.90,37.16,-27.02,22.39
143.41,0.35,0.80,9.34,29.89,95.0,22.5,19.51,39.05,-24.58,28.43
143.45,0.31,0.84,9.13,29.89,95.0,22.5,19.86,37.16,-24.58,27.22
143.49,0.44,0.22,9.30,29.89,95.0,22.5,19.62,37.96,-31.91,32.06
143.53,0.12,1.16,8.42,29.89,95.0,22.5,19.86,37.43,-35.58,29.64
143.57,0.06,0.79,8.60,29.89,95.0,22.5,21.36,36.65,-31.91,32.06
143.61,0.20,0.01,9.23,29.89,95.0,22.5,20.44,37.96,-28.24,28.43
143.65,0.06,0.02,9.10,29.89,95.0,22.5,19.74,37.16,-31.91,30.85
143.69,0.33,-0.33,9.23,29.89,95.0,22.5,19.86,39.05,-29.47,24.81
143.73,0.21,-0.14,9.15,29.89,95.0,22.5,20.09,39.05,-28.24,28.43
143.77,0.25,-0.47,9.10,29.89,95.0,22.5,20.44,37.16,-35.58,29.64
143.81,0.24,-0.85,9.22,29.89,95.0,22.5,20.90,37.16,-31.91,32.06
143.85,0.24,-0.96,9.03,29.89,95.0,22.5,20.09,38.77,-30.69,26.02
143.89,0.31,-1.02,9.20,29.89,95.0,22.5,20.09,37.43,-23.36,26.02
143.93,0.10,-1.28,9.04,29.89,95.0,22.5,19.15,38.77,-23.36,19.98
143.97,-0.25,-0.94,8.63,29.89,95.0,22.5,19.74,37.69,-23.36,26.02
144.01,0.18,-2.28,9.57,29.89,95.0,22.5,19.97,37.16,-17.24,19.98
144.05,0.16,-1.13,8.84,29.89,95.0,22.5,20.09,37.43,-16.02,12.73
144.09,0.38,-2.05,9.10,29.89,95.0,22.5,19.97,37.16,-8.69,12.73
144.13,0.18,-2.37,8.83,29.89,95.0,22.5,19.97,37.43,-11.13,9.11
144.17,0.11,-1.79,9.01,29.89,95.0,22.5,20.90,38.23,-2.58,7.90
144.21,0.28,-2.63,9.54,29.89,95.0,22.5,19.97,38.23,5.98,0.65
144.25,0.46,-2.07,8.98,29.89,95.0,22.5,19.74,36.39,9.64,-7.80
144.29,0.24,-2.04,9.18,29.89,95.0,22.5,19.86,38.77,9.64,-9.01
144.33,0.22,-2.36,9.22,29.89,95.0,22.5,19.39,37.69,14.53,-11.43
144.37,0.12,-2.21,9.03,29.89,95.0,22.5,19.97,37.43,25.53,-22.30
144.41,0.21,-2.12,8.86,29.89,95.0,22.5,20.90,37.16,26.75,-19.88
144.45,0.36,-2.10,8.66,29.89,95.0,22.5,19.86,37.69,26.75,-23.50
144.49,0.28,-1.84,9.11,29.89,95.0,22.5,19.39,37.96,31.64,-29.54
144.53,-0.05,-2.02,9.57,29.89,95.0,22.5,19.62,37.69,42.64,-38.00
144.57,-0.62,-1.57,9.21,29.89,95.0,22.5,19.97,37.96,45.08,-39.21
144.61,-0.13,-1.52,8.91,29.89,95.0,22.5,21.13,37.16,46.31,-39.21
144.65,-0.01,-1.76,8.86,29.89,95.0,22.5,19.39,37.16,43.86,-38.00
144.69,-0.13,-0.90,8.89,29.89,95.0,22.5,18.21,39.05,42.64,-44.04
144.73,-0.70,-0.14,8.66,29.89,95.0,22.5,19.74,37.16,45.08,-36.79
144.77,-0.42,-0.52,8.81,29.89,95.0,22.5,19.62,37.96,37.75,-34.37
144.81,0.09,-0.47,9.16,29.89,95.0,22.5,19.86,37.96,40.20,-31.96
144.85,0.20,0.17,8.95,29.89,95.0,22.5,21.36,37.16,40.20,-28.34
144.89,0.01,-0.17,9.14,29.89,95.0,22.5,20.56,38.23,30.42,-16.26
144.93,0.12,0.27,8.76,29.89,95.0,22.5,20.09,36.90,30.42,-18.67
144.97,0.42,0.81,9.39,29.89,95.0,22.5,20.44,36.65,29.20,-15.05
145.01,0.25,1.46,9.30,29.89,95.0,22.5,19.97,37.16,25.53,-9.01
145.05,-0.18,1.08,8.97,29.89,95.0,22.5,19.86,37.96,19.42,-4.18
145.09,0.41,0.83,9.60,29.89,95.0,22.5,20.44,36.90,15.75,-0.56
145.13,0.49,0.62,9.66,29.89,95.0,22.5,19.62,37.69,13.31,4.28
145.17,0.36,1.34,8.69,29.89,95.0,22.5,19.62,37.69,7.20,11.52
145.21,0.14,1.37,9.36,29.89,95.0,22.5,19.27,36.65,1.09,18.77
145.25,-0.04,1.27,9.32,29.89,95.0,22.5,20.44,37.16,-6.25,21.19
145.29,0.16,0.67,9.30,29.89,95.0,22.5,20.09,39.05,-12.36,23.60
145.33,0.26,0.79,9.19,29.89,95.0,22.5,20.21,37.16,-18.47,23.60
145.37,0.21,1.04,9.32,29.89,95.0,22.5,20.44,37.16,-18.47,24.81
145.41,0.32,0.98,9.31,29.89,95.0,22.5,19.74,37.16,-19.69,22.39
145.45,0.30,0.61,9.27,29.89,95.0,22.5,23.42,37.43,-22.13,24.81
145.49,0.06,1.01,8.91,29.89,95.0,22.5,19.74,37.16,-24.58,27.22
145.53,0.29,0.75,9.38,29.89,95.0,22.5,19.97,37.69,-28.24,32.06
145.57,0.36,-0.16,9.70,29.89,95.0,22.5,19.62,40.19,-27.02,27.22
145.61,0.20,0.05,9.38,29.89,95.0,22.5,20.09,37.69,-34.35,26.02
145.65,-0.03,0.05,8.81,29.89,95.0,22.5,19.51,37.16,-28.24,28.43
145.69,0.38,-0.41,9.33,29.89,95.0,22.5,19.27,37.16,-36.80,29.64
145.73,0.27,-0.08,9.11,29.89,95.0,22.5,19.27,37.69,-34.35,32.06
145.77,0.23,-0.38,9.15,29.89,95.0,22.5,20.44,37.16,-35.58,32.06
145.81,0.22,-0.95,9.15,29.89,95.0,22.5,19.97,37.16,-29.47,32.06
145.85,0.15,-1.07,9.04,29.89,95.0,22.5,19.27,37.69,-31.91,27.22
145.89,0.13,-1.06,9.19,29.89,95.0,22.5,19.62,37.69,-24.58,28.43
145.93,0.08,-0.44,8.68,29.89,95.0,22.5,20.09,37.43,-24.58,29.64
145.97,0.45,-1.39,9.43,29.89,95.0,22.5,19.86,37.69,-23.36,27.22
146.01,0.46,-1.93,9.01,29.89,95.0,22.5,19.62,37.69,-16.02,19.98
146.05,0.24,-1.45,9.01,29.89,95.0,22.5,20.09,37.43,-17.24,19.98
146.09,0.05,-1.38,8.81,29.89,95.0,22.5,19.86,37.96,-13.58,11.52
146.13,0.32,-1.87,9.25,29.89,95.0,22.5,19.97,37.69,-5.02,9.11
146.17,0.51,-2.22,9.21,29.89,95.0,22.5,20.21,37.69,-6.25,4.28
146.21,0.54,-2.60,9.39,29.89,95.0,22.5,19.74,37.69,5.98,-0.56
146.25,0.35,-2.94,9.38,29.89,95.0,22.5,19.74,36.90,8.42,-7.80
146.29,0.36,-2.07,9.19,29.89,95.0,22.5,20.09,37.96,15.75,-11.43
146.33,0.34,-1.73,8.86,29.89,95.0,22.5,19.39,37.69,14.53,-10.22
146.37,0.33,-2.24,9.17,29.89,95.0,22.5,20.21,37.16,16.98,-15.05
146.41,0.25,-2.36,9.14,29.89,95.0,22.5,19.39,37.96,20.64,-22.30
146.45,0.33,-2.27,9.28,29.89,95.0,22.5,19.39,37.69,27.97,-23.50
146.49,0.49,-1.95,9.41,29.89,95.0,22.5,19.97,37.43,35.31,-34.37
