Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
130.13,0.40,-2.94,9.17,21.86,95.0,23.1,19.04,37.16,-40.95,-9.12
130.17,0.23,-2.67,8.67,21.86,95.0,23.1,19.97,37.16,-40.95,-18.78
130.21,0.32,-3.85,9.47,21.86,95.0,23.1,19.15,39.90,-36.07,-29.65
130.25,0.33,-2.94,9.06,21.86,95.0,23.1,19.62,38.77,-33.62,-24.82
130.29,0.27,-3.27,8.78,21.86,95.0,23.1,19.62,39.05,-34.84,-29.65
130.33,1.05,-1.82,7.91,21.86,95.0,23.1,19.62,37.43,-29.95,-32.07
130.37,-0.32,-2.04,8.38,21.86,95.0,23.1,18.92,37.69,-26.29,-44.15
130.41,0.20,-2.15,9.23,21.86,95.0,23.1,19.27,35.16,-27.51,-42.94
130.45,-0.05,-1.99,9.10,21.86,95.0,23.1,19.74,37.16,-25.07,-41.73
130.49,0.29,-1.84,9.17,21.86,95.0,23.1,19.74,37.16,-20.18,-41.73
130.53,0.64,-1.02,9.32,21.86,95.0,23.1,18.45,37.69,-15.29,-50.19
130.57,0.13,-1.02,8.85,21.86,95.0,23.1,16.53,39.05,-11.62,-42.94
130.61,0.61,-0.58,9.22,21.86,95.0,23.1,19.27,37.16,-14.07,-46.56
130.65,0.16,-1.13,8.98,21.86,95.0,23.1,18.56,39.05,-14.07,-46.56
130.69,0.14,0.04,9.05,21.86,95.0,23.1,18.92,37.43,-12.84,-45.35
130.73,-0.06,-0.77,9.03,21.86,95.0,23.1,18.45,37.96,-6.73,-45.35
130.77,0.31,0.03,9.07,21.86,95.0,23.1,19.97,36.39,-10.40,-44.15
130.81,0.52,0.24,8.94,21.86,95.0,23.1,20.09,38.77,-6.73,-41.73
130.85,-1.09,0.34,8.90,21.86,95.0,23.1,20.09,37.16,-1.85,-47.77
130.89,0.51,0.74,8.94,21.86,95.0,23.1,19.04,37.43,-3.07,-38.11
130.93,0.77,0.92,9.22,21.86,95.0,23.1,19.97,37.16,-4.29,-38.11
130.97,0.61,1.45,9.11,21.86,95.0,23.1,18.92,39.05,0.60,-40.52
131.01,-0.55,1.56,9.03,21.86,95.0,23.1,19.15,38.77,1.82,-33.28
131.05,0.20,2.32,8.95,21.86,95.0,23.1,19.74,37.43,4.27,-27.24
131.09,-0.06,2.78,8.56,21.86,95.0,23.1,19.97,37.16,6.71,-28.44
131.13,0.60,1.84,9.32,21.86,95.0,23.1,18.80,37.69,17.71,-24.82
131.17,0.29,2.31,9.53,21.86,95.0,23.1,20.09,37.43,12.82,-21.20
131.21,0.28,1.73,9.39,21.86,95.0,23.1,18.92,39.05,21.38,-21.20
131.25,0.21,1.98,9.19,21.86,95.0,23.1,19.74,38.77,23.82,-16.37
131.29,0.31,1.95,9.23,21.86,95.0,23.1,19.27,37.69,21.38,-11.53
131.33,0.24,1.79,9.29,21.86,95.0,23.1,19.62,37.96,28.71,-10.33
131.37,0.20,1.52,9.05,21.86,95.0,23.1,19.04,37.69,34.82,-9.12
131.41,0.17,1.86,9.20,21.86,95.0,23.1,19.97,38.23,36.04,-7.91
131.45,0.26,2.04,9.28,21.86,95.0,23.1,19.27,37.16,39.71,-0.66
131.49,0.17,1.77,9.14,21.86,95.0,23.1,19.62,37.96,38.49,5.37
131.53,-0.00,1.29,9.41,21.86,95.0,23.1,19.51,37.69,37.26,1.75
131.57,0.12,1.58,9.03,21.86,95.0,23.1,18.92,37.96,43.37,4.17
131.61,0.09,1.38,9.25,21.86,95.0,23.1,19.74,37.43,37.26,15.04
131.65,0.19,1.18,9.16,21.86,95.0,23.1,20.09,40.19,44.60,10.21
131.69,0.37,0.98,9.29,21.86,95.0,23.1,19.74,37.16,37.26,19.87
131.73,0.18,0.80,8.98,21.86,95.0,23.1,19.51,37.16,36.04,19.87
131.77,0.20,0.08,9.51,21.86,95.0,23.1,18.92,39.05,38.49,17.45
131.81,0.24,0.39,9.25,21.86,95.0,23.1,18.80,37.96,34.82,28.32
131.85,0.30,0.28,9.36,21.86,95.0,23.1,19.27,37.69,36.04,23.49
131.89,0.29,0.11,9.18,21.86,95.0,23.1,19.04,37.69,32.37,25.91
131.93,0.19,-0.10,9.02,21.86,95.0,23.1,19.04,37.16,26.26,27.12
131.97,0.14,-0.39,9.28,21.86,95.0,23.1,19.04,37.43,25.04,34.36
132.01,0.21,-0.53,8.98,21.86,95.0,23.1,15.80,39.05,15.26,39.19
132.05,0.21,-0.59,9.14,21.86,95.0,23.1,18.92,37.96,16.49,33.15
132.09,0.23,-0.45,9.05,21.86,95.0,23.1,19.97,38.23,6.71,35.57
132.13,0.25,-1.01,9.11,21.86,95.0,23.1,19.97,37.96,-0.62,39.19
132.17,0.22,-0.98,9.05,21.86,95.0,23.1,18.92,38.77,-7.96,42.82
132.21,0.15,-1.20,8.98,21.86,95.0,23.1,19.62,38.77,-9.18,44.03
132.25,0.29,-1.75,9.50,21.86,95.0,23.1,18.92,37.69,-10.40,40.40
132.29,0.21,-1.39,8.87,21.86,95.0,23.1,19.51,37.69,-21.40,35.57
132.33,0.15,-1.67,9.30,21.86,95.0,23.1,18.68,37.69,-21.40,33.15
132.37,0.27,-1.19,8.43,21.86,95.0,23.1,19.51,34.21,-28.73,34.36
132.41,0.20,-2.65,9.30,21.86,95.0,23.1,17.97,38.77,-32.40,39.19
132.45,0.24,-2.40,9.21,21.86,95.0,23.1,19.97,35.40,-38.51,40.40
132.49,0.26,-2.44,8.96,21.86,95.0,23.1,19.15,38.77,-42.18,36.78
132.53,0.31,-2.64,8.79,21.86,95.0,23.1,19.04,37.16,-36.07,33.15
132.57,0.22,-2.47,8.69,21.86,95.0,23.1,19.15,38.77,-39.73,30.74
132.61,0.17,-2.81,9.24,21.86,95.0,23.1,18.80,37.69,-38.51,28.32
132.65,0.15,-2.85,9.08,21.86,95.0,23.1,19.04,37.43,-37.29,23.49
132.69,0.02,-2.85,8.91,21.86,95.0,23.1,19.62,37.16,-42.18,21.08
132.73,-0.01,-3.41,8.74,21.86,95.0,23.1,18.92,37.43,-45.84,15.04
132.77,0.03,-3.79,9.02,21.86,95.0,23.1,19.27,37.43,-38.51,5.37
132.81,0.47,-3.61,8.89,21.86,95.0,23.1,18.68,37.69,-39.73,-1.87
132.85,0.37,-3.29,8.62,21.86,95.0,23.1,19.39,36.90,-36.07,-7.91
132.89,0.24,-3.23,8.86,21.86,95.0,23.1,19.04,37.16,-37.29,-15.16
132.93,0.22,-2.53,8.98,21.86,95.0,23.1,19.15,38.77,-40.95,-12.74
132.97,-0.44,-2.38,8.98,21.86,95.0,23.1,19.97,37.16,-39.73,-22.41
133.01,0.22,-3.03,8.66,21.86,95.0,23.1,20.32,37.69,-34.84,-32.07
133.05,0.67,-3.56,8.71,21.86,95.0,23.1,19.97,37.16,-33.62,-34.48
133.09,0.11,-2.60,9.65,21.86,95.0,23.1,19.51,37.69,-27.51,-42.94
133.13,0.75,-2.85,8.84,21.86,95.0,23.1,19.27,37.96,-21.40,-42.94
133.17,-0.07,-2.09,8.55,21.86,95.0,23.1,19.97,37.16,-26.29,-40.52
133.21,0.16,-1.60,9.35,21.86,95.0,23.1,18.92,37.96,-14.07,-48.98
133.25,-0.06,-2.11,9.11,21.86,95.0,23.1,19.27,37.69,-20.18,-50.19
133.29,0.52,-0.77,9.15,21.86,95.0,23.1,18.56,37.16,-18.96,-50.19
133.33,-0.04,-1.19,8.79,21.86,95.0,23.1,19.15,41.38,-15.29,-46.56
133.37,0.18,-0.95,8.97,21.86,95.0,23.1,20.09,37.16,-9.18,-45.35
133.41,0.29,-0.54,9.14,21.86,95.0,23.1,18.92,37.43,-12.84,-45.35
133.45,0.37,-0.27,9.02,21.86,95.0,23.1,18.92,37.69,-9.18,-44.15
133.49,0.59,-0.35,9.13,21.86,95.0,23.1,19.15,38.77,-11.62,-45.35
133.53,0.11,-0.25,9.03,21.86,95.0,23.1,18.80,37.96,-4.29,-44.15
133.57,-0.13,0.64,8.77,21.86,95.0,23.1,19.97,37.16,-6.73,-41.73
133.61,0.11,0.22,9.01,21.86,95.0,23.1,19.51,37.16,-5.51,-45.35
133.65,-0.11,1.86,9.04,21.86,95.0,23.1,18.92,37.69,1.82,-45.35
133.69,0.50,0.56,9.22,21.86,95.0,23.1,19.27,37.96,5.49,-41.73
133.73,0.57,0.81,8.60,21.86,95.0,23.1,17.85,37.69,4.27,-39.31
133.77,0.27,1.41,8.82,21.86,95.0,23.1,19.27,37.16,10.38,-34.48
133.81,0.71,1.73,8.45,21.86,95.0,23.1,18.80,37.69,11.60,-27.24
133.85,0.35,2.30,9.77,21.86,95.0,23.1,19.27,37.16,15.26,-24.82
133.89,0.22,1.96,9.26,21.86,95.0,23.1,19.51,37.16,11.60,-22.41
133.93,0.26,2.26,8.98,21.86,95.0,23.1,19.39,39.05,17.71,-15.16
133.97,0.20,1.84,9.10,21.86,95.0,23.1,19.62,37.96,23.82,-11.53
134.01,0.20,2.18,9.04,21.86,95.0,23.1,19.04,37.69,26.26,-12.74
134.05,0.05,1.98,9.22,21.86,95.0,23.1,19.04,37.43,31.15,-11.53
134.09,0.14,1.76,8.84,21.86,95.0,23.1,19.15,37.16,26.26,-9.12
134.13,0.24,1.54,9.37,21.86,95.0,23.1,20.44,36.90,29.93,-1.87
134.17,0.23,1.88,9.22,21.86,95.0,23.1,19.86,37.43,33.60,1.75
