Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
0.24,0.16,1.58,9.10,34.27,94.0,21.8,17.61,36.65,1.26,2.27
460.20,0.16,1.61,9.11,34.27,94.0,21.8,17.97,36.39,1.26,2.27
460.24,0.16,1.58,9.10,34.27,94.0,21.8,17.61,36.65,1.26,2.27
141.27,0.15,3.03,9.10,35.77,94.0,21.8,17.61,33.75,-8.90,-4.19
141.31,0.02,3.37,9.07,35.77,94.0,21.8,17.61,34.21,-12.65,-0.45
141.35,0.14,2.42,9.00,35.77,94.0,21.8,17.49,33.52,-16.40,9.52
141.39,0.19,1.62,9.05,35.77,94.0,21.8,17.85,33.52,-17.65,18.25
141.43,0.13,1.72,9.02,35.77,94.0,21.8,17.73,33.52,-23.90,19.49
141.47,0.20,1.36,8.98,35.77,94.0,21.8,17.49,33.75,-26.40,24.48
141.51,0.13,0.59,8.99,35.77,94.0,21.8,17.97,33.52,-30.15,24.48
141.55,0.16,0.12,9.05,35.77,94.0,21.8,17.61,33.75,-32.65,25.73
141.59,0.18,-0.40,9.04,35.77,94.0,21.8,17.73,33.75,-36.40,25.73
141.63,0.22,-0.72,9.09,35.77,94.0,21.8,17.73,33.29,-36.40,29.47
141.67,0.23,-0.66,9.03,35.77,94.0,21.8,17.85,33.29,-37.65,29.47
141.71,0.21,-1.47,9.17,35.77,94.0,21.8,17.73,33.52,-35.15,30.71
141.75,0.20,-1.61,9.14,35.77,94.0,21.8,17.49,33.52,-30.15,30.71
141.79,0.20,-2.42,9.25,35.77,94.0,21.8,17.73,33.29,-25.15,29.47
141.83,0.24,-1.58,9.21,35.77,94.0,21.8,17.73,33.07,-18.90,29.47
141.87,0.14,-1.58,9.22,35.77,94.0,21.8,17.97,33.07,-13.90,28.22
141.91,0.20,-1.80,9.24,35.77,94.0,21.8,17.73,33.29,-7.65,29.47
141.95,0.22,-1.41,9.25,35.77,94.0,21.8,17.73,33.29,-3.90,26.97
141.99,0.18,-1.49,9.24,35.77,94.0,21.8,17.85,33.07,-0.15,24.48
142.03,0.31,-1.63,9.21,35.77,94.0,21.8,17.61,33.29,4.85,25.73
142.07,0.16,-1.28,9.19,35.77,94.0,21.8,17.73,33.07,11.10,24.48
142.11,0.23,-1.22,9.18,35.77,94.0,21.8,17.61,33.07,17.35,20.74
142.15,0.17,-0.97,9.16,35.77,94.0,21.8,17.73,33.75,21.10,15.76
142.19,0.14,-0.83,9.16,35.77,94.0,21.8,17.73,33.29,26.10,12.02
142.23,0.28,-0.63,9.08,35.77,94.0,21.8,17.73,33.29,31.10,8.28
142.27,0.17,-0.37,9.09,35.77,94.0,21.8,17.85,33.52,36.10,2.04
142.31,0.17,-0.11,9.10,35.77,94.0,21.8,17.61,33.52,34.85,-1.69
142.35,0.23,0.37,9.00,35.77,94.0,21.8,17.61,33.29,34.85,-7.93
142.39,0.16,0.71,8.97,35.77,94.0,21.8,17.73,33.52,36.10,-14.16
142.43,0.21,1.17,8.99,35.77,94.0,21.8,17.61,33.29,34.85,-21.64
142.47,0.13,1.45,9.09,35.77,94.0,21.8,17.85,32.85,31.10,-27.87
142.51,0.13,1.92,9.02,35.77,94.0,21.8,17.85,33.07,29.85,-32.86
142.55,0.08,2.95,9.00,35.77,94.0,21.8,17.61,33.52,33.60,-34.10
142.59,0.07,2.83,9.07,35.77,94.0,21.8,17.85,33.75,26.10,-36.60
142.63,0.25,3.17,9.04,35.77,94.0,21.8,17.61,33.52,27.35,-37.84
142.67,0.01,3.97,9.12,35.77,94.0,21.8,17.85,33.52,21.10,-36.60
142.71,0.07,3.92,9.12,35.77,94.0,21.8,17.61,33.52,17.35,-34.10
142.75,0.17,3.93,9.12,35.77,94.0,21.8,16.53,33.52,14.85,-32.86
142.79,0.09,4.05,9.09,35.77,94.0,21.8,17.61,33.52,8.60,-27.87
142.83,0.16,3.89,9.08,35.77,94.0,21.8,17.61,33.52,6.10,-20.39
142.87,0.06,3.83,9.12,35.77,94.0,21.8,17.73,33.07,2.35,-21.64
142.91,0.06,3.39,9.06,35.77,94.0,21.8,17.73,33.07,-3.90,-15.41
142.95,0.16,3.00,9.05,35.77,94.0,21.8,17.73,33.29,-7.65,-10.42
142.99,0.04,3.34,9.06,35.77,94.0,21.8,17.73,33.29,-11.40,-2.94
143.03,0.10,2.26,9.06,35.77,94.0,21.8,17.61,33.52,-11.40,4.54
143.07,0.22,1.52,9.04,35.77,94.0,21.8,17.73,33.52,-15.15,14.51
143.11,0.08,1.82,9.05,35.77,94.0,21.8,17.61,33.07,-18.90,18.25
143.15,0.18,1.37,8.95,35.77,94.0,21.8,17.73,33.07,-22.65,24.48
143.19,0.16,0.62,9.05,35.77,94.0,21.8,17.73,33.52,-25.15,25.73
143.23,0.17,-0.01,9.09,35.77,94.0,21.8,17.61,33.52,-28.90,28.22
143.27,0.19,-0.38,9.07,35.77,94.0,21.8,17.85,33.75,-32.65,26.97
143.31,0.24,-0.79,9.06,35.77,94.0,21.8,17.73,33.29,-33.90,25.73
143.35,0.25,-0.70,9.07,35.77,94.0,21.8,17.85,33.75,-36.40,29.47
143.39,0.20,-1.65,9.20,35.77,94.0,21.8,17.61,33.52,-33.90,29.47
143.43,0.19,-1.55,9.16,35.77,94.0,21.8,18.09,33.07,-32.65,29.47
143.47,0.24,-2.25,9.14,35.77,94.0,21.8,17.97,33.29,-23.90,29.47
143.51,0.25,-1.61,9.26,35.77,94.0,21.8,17.61,33.29,-18.90,31.96
143.55,0.16,-1.60,9.26,35.77,94.0,21.8,17.73,33.52,-13.90,29.47
143.59,0.22,-1.77,9.16,35.77,94.0,21.8,17.73,33.29,-8.90,28.22
143.63,0.25,-1.44,9.28,35.77,94.0,21.8,17.73,33.29,-1.40,28.22
143.67,0.20,-1.56,9.23,35.77,94.0,21.8,17.85,33.52,2.35,26.97
143.71,0.31,-1.68,9.17,35.77,94.0,21.8,17.85,33.29,7.35,24.48
143.75,0.15,-1.29,9.20,35.77,94.0,21.8,17.61,33.29,12.35,21.99
143.79,0.22,-1.23,9.16,35.77,94.0,21.8,17.85,33.52,18.60,20.74
143.83,0.21,-0.96,9.17,35.77,94.0,21.8,17.61,33.29,21.10,18.25
143.87,0.17,-0.84,9.16,35.77,94.0,21.8,18.09,33.75,27.35,15.76
143.91,0.26,-0.49,9.11,35.77,94.0,21.8,17.61,33.52,32.35,7.03
143.95,0.23,-0.36,9.08,35.77,94.0,21.8,17.73,33.29,33.60,4.54
143.99,0.16,-0.05,9.08,35.77,94.0,21.8,17.85,33.29,36.10,-1.69
144.03,0.19,0.37,9.04,35.77,94.0,21.8,17.61,33.52,34.85,-6.68
144.07,0.15,0.79,9.03,35.77,94.0,21.8,17.49,33.52,36.10,-15.41
144.11,0.20,1.26,8.95,35.77,94.0,21.8,17.61,33.52,34.85,-20.39
144.15,0.16,1.54,8.97,35.77,94.0,21.8,17.73,33.52,33.60,-27.87
144.19,0.15,1.99,9.11,35.77,94.0,21.8,18.21,33.52,32.35,-29.12
144.23,0.09,2.94,9.01,35.77,94.0,21.8,17.49,33.07,27.35,-35.35
144.27,0.09,3.21,9.01,35.77,94.0,21.8,17.85,33.29,28.60,-34.10
144.31,0.23,2.98,9.08,35.77,94.0,21.8,17.73,33.52,24.85,-39.09
144.35,0.06,4.07,9.05,35.77,94.0,21.8,17.73,33.52,19.85,-37.84
144.39,0.03,4.05,9.12,35.77,94.0,21.8,17.97,33.29,16.10,-35.35
144.43,0.16,3.89,9.12,35.77,94.0,21.8,17.61,33.07,13.60,-31.61
144.47,0.13,4.16,9.07,35.77,94.0,21.8,17.73,33.29,7.35,-26.62
144.51,0.12,3.95,9.09,35.77,94.0,21.8,17.61,33.52,6.10,-24.13
144.55,0.11,3.63,9.08,35.77,94.0,21.8,17.73,33.52,1.10,-21.64
