Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
131.09,0.21,1.57,9.20,33.64,94.0,21.1,18.92,40.49,9.79,-12.74
131.13,0.28,1.93,9.08,33.64,94.0,21.1,19.51,39.33,14.68,-15.16
131.17,0.28,1.56,9.22,33.64,94.0,21.1,18.92,40.78,28.12,-27.24
131.21,0.26,0.33,9.55,33.64,94.0,21.1,18.45,41.08,28.12,-30.86
131.25,0.15,0.13,9.54,33.64,94.0,21.1,18.92,41.38,34.23,-34.48
131.29,0.17,0.02,9.36,33.64,94.0,21.1,18.80,38.50,40.34,-33.28
131.33,0.20,0.07,9.18,33.64,94.0,21.1,18.92,41.08,36.68,-38.11
131.37,0.24,0.10,9.13,33.64,94.0,21.1,19.04,39.33,42.79,-32.07
131.41,0.28,-0.40,9.05,33.64,94.0,21.1,19.15,40.19,45.23,-41.73
131.45,0.27,-0.89,9.09,33.64,94.0,21.1,19.39,40.19,36.68,-36.90
131.49,0.32,-1.28,9.03,33.64,94.0,21.1,18.45,41.08,31.79,-35.69
131.53,0.25,-1.19,9.11,33.64,94.0,21.1,18.45,41.38,31.79,-41.73
131.57,0.34,-1.67,9.24,33.64,94.0,21.1,19.51,39.62,26.90,-40.52
131.61,0.34,-1.75,9.12,33.64,94.0,21.1,19.51,39.33,28.12,-39.31
131.65,0.37,-2.33,9.38,33.64,94.0,21.1,19.27,38.50,24.46,-38.11
131.69,0.35,-2.43,9.12,33.64,94.0,21.1,17.97,41.08,18.34,-30.86
131.73,0.28,-2.55,8.93,33.64,94.0,21.1,19.27,41.08,11.01,-29.65
131.77,0.26,-3.27,9.04,33.64,94.0,21.1,18.68,41.38,2.46,-24.82
131.81,0.27,-3.36,9.03,33.64,94.0,21.1,19.51,41.08,3.68,-19.99
131.85,0.34,-3.48,8.88,33.64,94.0,21.1,19.15,39.62,-1.21,-21.20
131.89,0.44,-3.42,9.05,33.64,94.0,21.1,19.15,38.77,-7.32,-17.57
131.93,0.32,-3.44,9.02,33.64,94.0,21.1,18.92,41.38,-12.21,-11.53
131.97,0.18,-3.31,9.04,33.64,94.0,21.1,18.68,39.62,-19.54,-6.70
132.01,0.26,-2.82,9.33,33.64,94.0,21.1,19.51,39.33,-17.10,-1.87
132.05,0.23,-2.94,9.16,33.64,94.0,21.1,19.15,40.19,-19.54,1.75
132.09,0.23,-2.70,9.68,33.64,94.0,21.1,19.62,40.78,-29.32,11.41
132.13,-0.06,-2.56,8.59,33.64,94.0,21.1,19.62,40.19,-31.76,18.66
132.17,-0.02,-2.25,9.06,33.64,94.0,21.1,18.92,39.90,-34.21,22.28
132.21,-0.19,-2.29,8.60,33.64,94.0,21.1,19.27,39.90,-34.21,25.91
132.25,0.29,-1.54,9.12,33.64,94.0,21.1,19.15,39.62,-30.54,22.28
132.29,0.23,0.08,9.04,33.64,94.0,21.1,17.61,39.33,-31.76,24.70
132.33,-0.02,0.52,8.92,33.64,94.0,21.1,19.04,39.33,-36.65,33.15
132.37,0.26,0.43,9.02,33.64,94.0,21.1,18.92,41.08,-35.43,35.57
132.41,0.18,0.80,8.82,33.64,94.0,21.1,19.27,41.38,-41.54,35.57
132.45,0.58,0.43,9.31,33.64,94.0,21.1,19.39,39.62,-40.32,39.19
132.49,0.04,1.28,8.95,33.64,94.0,21.1,18.33,40.19,-39.10,41.61
132.53,0.20,1.84,9.30,33.64,94.0,21.1,19.97,39.05,-34.21,33.15
132.57,0.24,2.34,9.17,33.64,94.0,21.1,19.51,39.62,-34.21,33.15
132.61,0.24,2.39,9.27,33.64,94.0,21.1,20.21,40.49,-30.54,36.78
132.65,0.31,1.93,9.34,33.64,94.0,21.1,19.62,39.62,-25.65,33.15
132.69,0.35,1.83,9.22,33.64,94.0,21.1,19.04,38.50,-21.99,21.08
132.73,0.34,2.08,9.32,33.64,94.0,21.1,19.97,39.62,-19.54,16.25
132.77,0.28,1.70,9.37,33.64,94.0,21.1,19.15,41.38,-14.65,11.41
132.81,0.33,1.66,9.23,33.64,94.0,21.1,19.27,39.90,-10.99,10.21
132.85,0.23,1.87,9.03,33.64,94.0,21.1,19.27,39.90,-3.65,2.96
132.89,0.19,1.57,9.07,33.64,94.0,21.1,19.27,39.33,6.12,-6.70
132.93,0.25,1.25,9.04,33.64,94.0,21.1,19.51,39.33,14.68,-19.99
132.97,0.29,0.92,8.85,33.64,94.0,21.1,18.45,41.08,15.90,-19.99
133.01,0.17,0.95,9.49,33.64,94.0,21.1,19.15,40.19,26.90,-30.86
