Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
124.78,0.21,-2.03,9.00,18.31,94.0,21.2,19.39,32.85,-25.01,6.29
162.93,0.31,1.26,9.09,18.31,94.0,21.1,19.04,32.85,23.88,7.50
162.97,0.33,1.03,9.50,18.31,94.0,21.1,18.56,34.21,23.88,9.92
163.01,0.26,0.92,9.47,18.31,94.0,21.1,19.39,32.85,23.88,8.71
163.05,0.31,1.11,9.44,18.31,94.0,21.1,19.27,33.75,20.21,12.33
163.09,0.21,0.95,9.19,18.31,94.0,21.1,19.15,33.52,17.77,11.12
163.13,0.20,0.42,9.36,18.31,94.0,21.1,19.39,33.07,15.33,12.33
163.17,0.14,0.45,9.15,18.31,94.0,21.1,20.21,33.07,11.66,13.54
163.21,0.17,0.12,9.16,18.31,94.0,21.1,19.04,33.52,9.21,13.54
163.25,0.17,0.25,9.28,18.31,94.0,21.1,19.86,33.07,6.77,17.16
163.29,0.27,0.53,9.32,18.31,94.0,21.1,19.27,33.75,1.88,14.75
163.33,0.13,0.09,9.06,18.31,94.0,21.1,19.39,32.85,-0.56,19.58
163.37,0.16,-0.03,9.18,18.31,94.0,21.1,19.51,33.52,-4.23,15.96
163.41,0.18,-0.20,9.17,18.31,94.0,21.1,19.39,32.85,-3.01,19.58
163.45,0.24,-0.07,9.13,18.31,94.0,21.1,19.39,32.85,-5.45,20.79
163.49,0.22,-0.46,9.15,18.31,94.0,21.1,19.39,33.07,-9.12,23.20
163.53,0.26,-0.47,9.14,18.31,94.0,21.1,19.62,33.52,-12.78,20.79
163.57,0.26,-0.75,9.14,18.31,94.0,21.1,19.15,32.85,-16.45,20.79
163.61,0.28,-0.85,9.14,18.31,94.0,21.1,18.80,33.75,-15.23,19.58
163.65,0.26,-0.97,9.12,18.31,94.0,21.1,19.15,32.85,-20.12,19.58
163.69,0.24,-0.85,9.10,18.31,94.0,21.1,19.51,33.75,-21.34,15.96
163.73,0.26,-1.15,9.10,18.31,94.0,21.1,19.15,32.85,-23.78,15.96
163.77,0.26,-1.27,9.19,18.31,94.0,21.1,19.04,33.75,-23.78,14.75
163.81,0.29,-1.36,9.00,18.31,94.0,21.1,19.27,33.07,-26.23,14.75
