Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
225.47,0.30,-1.03,9.18,25.41,95.0,24.5,19.62,31.34,1.41,-15.05
225.51,0.35,-1.36,9.19,25.41,95.0,24.5,20.21,31.98,3.85,-17.47
225.55,0.28,-1.14,9.08,25.41,95.0,24.5,19.74,30.72,8.74,-19.88
225.59,0.32,-1.55,9.22,25.41,95.0,24.5,20.44,30.92,5.07,-17.47
225.63,0.24,-1.61,9.36,25.41,95.0,24.5,19.27,31.98,9.96,-17.47
225.67,0.26,-1.71,9.39,25.41,95.0,24.5,19.51,30.92,16.07,-19.88
225.71,0.26,-2.42,9.69,25.41,95.0,24.5,20.90,31.34,17.29,-19.88
225.75,0.26,-1.80,9.18,25.41,95.0,24.5,19.86,32.19,13.63,-16.26
225.79,0.26,-1.46,8.61,25.41,95.0,24.5,19.27,31.98,16.07,-15.05
225.84,0.29,-1.95,9.21,25.41,95.0,24.5,20.21,31.55,13.63,-17.47
225.88,0.27,-1.73,9.16,25.41,95.0,24.5,19.74,30.72,18.52,-12.63
225.91,0.29,-1.63,9.27,25.41,95.0,24.5,20.32,31.76,17.29,-11.43
225.96,0.28,-1.74,9.13,25.41,95.0,24.5,20.21,31.98,22.18,-7.80
226.00,0.42,-2.13,9.38,25.41,95.0,24.5,20.21,31.34,20.96,-12.63
226.04,0.28,-1.71,9.03,25.41,95.0,24.5,19.27,31.34,20.96,-11.43
226.08,0.51,-1.62,9.31,25.41,95.0,24.5,19.51,31.13,16.07,-5.39
226.12,0.29,-1.63,9.39,25.41,95.0,24.5,19.74,30.92,16.07,-6.59
226.16,-0.03,-1.29,9.14,25.41,95.0,24.5,19.15,31.98,11.18,-5.39
226.20,-0.09,-1.58,9.07,25.41,95.0,24.5,19.62,31.98,17.29,-10.22
226.24,-0.28,-1.21,8.87,25.41,95.0,24.5,19.86,32.19,8.74,-6.59
226.27,-0.48,-0.75,8.75,25.41,95.0,24.5,19.27,30.92,11.18,-2.97
226.32,-0.05,-0.69,8.87,25.41,95.0,24.5,20.21,30.92,11.18,-1.76
226.36,-0.55,-1.31,8.85,25.41,95.0,24.5,19.27,31.98,6.29,3.07
226.40,-0.18,-0.86,9.08,25.41,95.0,24.5,20.09,32.19,2.63,0.65
226.44,-0.24,-0.71,8.97,25.41,95.0,24.5,20.09,31.34,7.52,-1.76
226.48,-0.06,-0.19,9.08,25.41,95.0,24.5,20.44,30.72,5.07,4.28
226.52,0.20,-0.05,9.17,25.41,95.0,24.5,19.39,31.98,0.18,9.11
226.55,-0.32,-0.18,9.02,25.41,95.0,24.5,19.86,31.98,1.41,5.48
226.60,-0.25,0.04,8.99,25.41,95.0,24.5,19.62,32.19,-3.48,7.90
226.63,0.12,0.22,9.11,25.41,95.0,24.5,19.15,30.11,0.18,15.15
226.68,0.73,0.34,9.41,25.41,95.0,24.5,19.62,31.76,-8.37,12.73
226.72,0.38,0.65,9.51,25.41,95.0,24.5,20.56,30.72,-3.48,18.77
226.76,0.40,0.61,9.13,25.41,95.0,24.5,19.86,31.34,-10.82,21.19
226.80,0.28,0.04,9.51,25.41,95.0,24.5,18.45,31.55,-9.59,24.81
226.84,0.14,0.51,9.52,25.41,95.0,24.5,20.32,30.72,-10.82,22.39
226.88,0.36,0.61,9.53,25.41,95.0,24.5,19.86,31.98,-5.93,24.81
226.91,-0.43,0.98,9.16,25.41,95.0,24.5,20.44,30.72,-4.71,23.60
226.96,0.22,0.92,8.98,25.41,95.0,24.5,19.86,31.34,-8.37,21.19
227.00,0.05,0.48,9.31,25.41,95.0,24.5,20.32,32.19,-12.04,22.39
227.04,0.30,0.60,9.31,25.41,95.0,24.5,19.51,30.72,-7.15,26.02
227.08,0.15,0.43,9.45,25.41,95.0,24.5,19.51,30.72,-4.71,23.60
227.12,0.23,0.69,9.36,25.41,95.0,24.5,19.39,31.98,-10.82,26.02
227.16,0.24,0.80,9.25,25.41,95.0,24.5,19.51,30.72,-9.59,26.02
227.20,0.30,0.70,9.28,25.41,95.0,24.5,19.62,30.72,-8.37,24.81
227.24,0.18,0.25,9.35,25.41,95.0,24.5,20.09,30.11,-7.15,17.56
227.27,0.33,0.29,9.07,25.41,95.0,24.5,19.62,31.98,-12.04,19.98
227.32,0.34,0.23,8.99,25.41,95.0,24.5,19.74,30.11,-9.59,16.35
227.36,0.18,0.24,9.53,25.41,95.0,24.5,20.21,30.72,-8.37,13.94
227.40,0.22,0.18,9.28,25.41,95.0,24.5,19.27,31.98,-14.48,15.15
227.44,0.29,-0.09,9.36,25.41,95.0,24.5,20.44,31.55,-12.04,12.73
