Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
106.14,0.17,0.01,9.21,16.49,95.0,24.5,19.62,43.94,-6.38,19.66
106.18,0.23,0.21,9.03,16.49,95.0,24.5,19.97,44.28,-7.60,20.87
106.22,0.23,0.10,8.99,16.49,95.0,24.5,19.51,41.69,-10.05,28.12
106.26,0.19,-0.43,9.06,16.49,95.0,24.5,19.51,42.00,-12.49,20.87
106.30,0.15,-0.92,9.14,16.49,95.0,24.5,19.15,42.00,-14.93,22.08
106.34,0.18,-0.94,9.05,16.49,95.0,24.5,18.92,44.97,-19.82,29.33
106.38,0.18,-0.76,9.06,16.49,95.0,24.5,18.80,43.61,-13.71,24.49
106.42,0.23,-0.76,9.16,16.49,95.0,24.5,19.51,39.62,-22.27,24.49
106.46,0.22,-0.83,9.08,16.49,95.0,24.5,18.92,42.96,-24.71,23.29
106.50,0.26,-1.30,9.08,16.49,95.0,24.5,18.92,43.94,-21.05,18.46
106.54,0.06,-1.42,9.04,16.49,95.0,24.5,19.51,42.00,-22.27,18.46
106.58,0.08,-1.45,9.05,16.49,95.0,24.5,19.74,42.00,-28.38,23.29
106.62,0.23,-1.50,9.03,16.49,95.0,24.5,18.80,42.96,-24.71,13.62
106.66,0.20,-1.48,9.05,16.49,95.0,24.5,19.74,42.00,-24.71,19.66
106.70,0.23,-1.58,9.04,16.49,95.0,24.5,18.45,43.94,-25.93,10.00
106.74,0.18,-1.71,8.89,16.49,95.0,24.5,18.80,41.69,-30.82,11.21
106.78,0.36,-2.10,8.90,16.49,95.0,24.5,18.92,41.69,-30.82,7.59
106.82,0.23,-2.24,9.03,16.49,95.0,24.5,19.15,42.96,-29.60,8.79
106.86,0.23,-2.87,9.51,16.49,95.0,24.5,19.15,42.96,-33.27,7.59
106.90,0.36,-2.28,8.95,16.49,95.0,24.5,18.45,43.28,-34.49,0.34
106.94,0.33,-2.19,8.96,16.49,95.0,24.5,19.27,41.69,-34.49,-0.87
106.98,0.39,-2.33,8.85,16.49,95.0,24.5,18.45,43.94,-29.60,-5.70
107.02,0.14,-2.82,9.09,16.49,95.0,24.5,19.04,42.00,-30.82,-8.12
107.06,0.33,-2.76,8.93,16.49,95.0,24.5,19.27,42.32,-28.38,-5.70
107.10,0.35,-3.05,8.86,16.49,95.0,24.5,18.56,42.32,-33.27,-2.08
107.14,0.26,-2.85,8.91,16.49,95.0,24.5,19.51,42.32,-25.93,-9.32
107.18,0.32,-2.81,8.83,16.49,95.0,24.5,19.51,42.00,-30.82,-10.53
107.22,0.34,-3.48,8.79,16.49,95.0,24.5,19.62,43.94,-33.27,-8.12
107.26,0.33,-3.40,8.91,16.49,95.0,24.5,19.27,42.96,-27.16,-5.70
107.30,0.41,-3.51,8.92,16.49,95.0,24.5,18.56,42.32,-29.60,-8.12
107.34,0.41,-3.70,8.76,16.49,95.0,24.5,17.13,42.00,-21.05,-14.16
107.38,0.14,-2.97,8.84,16.49,95.0,24.5,19.15,43.94,-19.82,-16.57
107.42,0.20,-3.18,8.90,16.49,95.0,24.5,18.92,43.94,-21.05,-12.95
107.46,0.43,-3.38,8.90,16.49,95.0,24.5,18.68,43.94,-18.60,-14.16
107.50,0.34,-3.09,8.98,16.49,95.0,24.5,19.15,42.96,-16.16,-14.16
107.54,0.51,-3.13,8.98,16.49,95.0,24.5,18.45,43.28,-11.27,-21.40
107.58,0.52,-3.32,8.89,16.49,95.0,24.5,18.92,44.62,-8.82,-14.16
107.62,0.46,-3.16,9.19,16.49,95.0,24.5,19.51,41.69,-7.60,-15.36
107.66,0.14,-1.59,8.13,16.49,95.0,24.5,18.80,42.96,0.95,-21.40
107.70,0.16,-2.47,8.50,16.49,95.0,24.5,18.45,42.96,-1.49,-25.03
107.74,0.36,-2.41,8.99,16.49,95.0,24.5,19.51,41.69,0.95,-18.99
107.78,0.29,-2.12,9.00,16.49,95.0,24.5,19.04,42.00,-0.27,-25.03
107.82,0.20,-1.65,9.07,16.49,95.0,24.5,18.68,42.96,2.18,-26.23
107.86,-0.11,-1.69,8.90,16.49,95.0,24.5,19.04,42.32,0.95,-18.99
107.90,0.36,-0.90,9.01,16.49,95.0,24.5,18.56,42.32,2.18,-17.78
107.94,-0.11,-1.51,8.97,16.49,95.0,24.5,18.45,42.63,8.29,-23.82
107.98,0.35,-0.81,8.96,16.49,95.0,24.5,18.92,44.97,5.84,-17.78
108.02,0.55,-0.43,9.21,16.49,95.0,24.5,19.51,41.69,3.40,-22.61
108.06,0.10,-0.92,9.05,16.49,95.0,24.5,19.51,41.69,9.51,-18.99
108.10,0.50,-0.02,9.16,16.49,95.0,24.5,18.68,41.69,10.73,-20.19
108.14,0.14,-0.55,9.20,16.49,95.0,24.5,19.62,42.96,10.73,-20.19
108.18,0.11,-0.34,9.03,16.49,95.0,24.5,18.80,42.63,11.95,-25.03
108.22,0.27,0.62,9.09,16.49,95.0,24.5,19.15,42.96,16.84,-18.99
108.26,0.33,0.06,9.09,16.49,95.0,24.5,19.15,42.00,14.40,-22.61
108.30,0.03,0.25,9.04,16.49,95.0,24.5,19.15,42.00,13.17,-21.40
108.34,0.21,0.70,9.25,16.49,95.0,24.5,18.45,43.94,15.62,-18.99
108.38,0.27,0.31,9.21,16.49,95.0,24.5,18.92,43.61,16.84,-18.99
108.42,0.01,0.51,9.50,16.49,95.0,24.5,19.27,41.69,18.06,-15.36
108.46,0.30,0.62,9.30,16.49,95.0,24.5,19.04,39.33,22.95,-10.53
108.50,-0.02,0.80,9.47,16.49,95.0,24.5,19.27,41.69,21.73,-10.53
108.54,0.02,1.12,9.45,16.49,95.0,24.5,18.33,42.96,22.95,-6.91
108.58,-0.12,1.14,9.41,16.49,95.0,24.5,19.15,43.94,29.06,-12.95
