Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
160.97,0.75,0.36,9.27,22.09,95.0,23.4,19.97,33.29,-5.43,-43.80
161.01,0.08,-0.03,9.13,22.09,95.0,23.4,18.80,33.29,-5.43,-38.96
161.05,0.52,0.77,9.32,22.09,95.0,23.4,19.15,33.52,-5.43,-41.38
161.09,-0.52,0.51,9.20,22.09,95.0,23.4,19.97,33.29,-2.98,-35.34
161.13,0.08,0.06,9.10,22.09,95.0,23.4,19.27,33.29,1.91,-38.96
161.17,0.11,1.21,8.64,22.09,95.0,23.4,19.97,33.29,5.57,-34.13
161.21,-0.03,1.27,9.18,22.09,95.0,23.4,19.74,33.29,10.46,-29.30
161.25,0.03,1.51,8.82,22.09,95.0,23.4,19.04,33.75,11.68,-29.30
161.29,0.16,0.99,9.26,22.09,95.0,23.4,19.86,33.29,9.24,-23.26
161.33,0.12,1.59,9.58,22.09,95.0,23.4,18.80,33.98,16.57,-22.05
161.37,0.06,1.83,9.05,22.09,95.0,23.4,19.27,33.07,14.13,-23.26
161.41,0.19,1.84,9.17,22.09,95.0,23.4,19.62,31.34,17.79,-13.60
161.45,0.06,1.71,9.33,22.09,95.0,23.4,20.21,33.29,15.35,-12.39
161.49,0.12,1.42,9.14,22.09,95.0,23.4,19.27,32.85,20.24,-14.81
161.53,0.11,1.32,9.33,22.09,95.0,23.4,19.74,32.85,20.24,-8.77
161.57,0.28,1.26,9.41,22.09,95.0,23.4,19.27,33.29,26.35,-8.77
161.61,0.28,1.42,9.36,22.09,95.0,23.4,19.74,33.52,26.35,2.10
161.65,0.37,1.47,9.07,22.09,95.0,23.4,19.97,32.85,27.57,3.31
161.69,0.23,1.65,9.05,22.09,95.0,23.4,19.74,33.75,31.24,-0.31
161.73,0.19,1.08,9.32,22.09,95.0,23.4,18.92,33.52,33.68,9.35
161.77,0.19,0.93,9.34,22.09,95.0,23.4,19.74,33.29,38.57,8.14
161.81,0.22,1.27,8.98,22.09,95.0,23.4,18.92,33.75,39.79,8.14
161.85,0.13,0.83,9.37,22.09,95.0,23.4,19.97,33.29,38.57,15.39
161.89,0.18,0.91,9.14,22.09,95.0,23.4,19.51,33.29,37.35,19.01
161.93,0.19,0.30,9.43,22.09,95.0,23.4,19.15,33.52,31.24,17.80
161.97,0.08,0.85,8.87,22.09,95.0,23.4,19.15,33.98,31.24,21.43
162.01,0.33,0.13,9.22,22.09,95.0,23.4,15.68,35.89,33.68,22.63
162.05,0.26,0.17,9.07,22.09,95.0,23.4,19.51,33.07,26.35,26.26
162.09,0.24,-0.05,9.21,22.09,95.0,23.4,19.15,33.29,25.13,28.67
162.13,0.30,-0.32,9.22,22.09,95.0,23.4,18.80,34.68,26.35,27.47
162.17,0.25,-0.32,9.11,22.09,95.0,23.4,19.27,33.29,15.35,28.67
162.21,0.25,-0.48,9.19,22.09,95.0,23.4,20.44,32.85,16.57,26.26
162.25,0.22,-0.66,9.11,22.09,95.0,23.4,19.74,33.07,9.24,35.92
162.29,0.24,-0.67,9.12,22.09,95.0,23.4,18.92,33.75,8.02,28.67
162.33,0.20,-0.91,9.16,22.09,95.0,23.4,19.27,33.29,1.91,31.09
162.37,0.31,-0.99,9.17,22.09,95.0,23.4,18.92,33.98,3.13,32.30
162.41,0.31,-1.13,8.96,22.09,95.0,23.4,18.56,33.75,-5.43,31.09
162.45,0.30,-1.58,9.20,22.09,95.0,23.4,19.15,33.07,-12.76,32.30
162.49,0.25,-1.53,9.10,22.09,95.0,23.4,18.92,33.98,-11.54,31.09
162.53,0.37,-1.54,9.04,22.09,95.0,23.4,20.21,32.85,-17.65,37.13
162.57,0.14,-1.39,9.02,22.09,95.0,23.4,19.04,33.52,-24.98,31.09
162.61,0.36,-2.05,8.95,22.09,95.0,23.4,18.80,33.75,-21.31,32.30
162.65,0.22,-2.37,9.34,22.09,95.0,23.4,18.68,34.68,-26.20,26.26
162.69,0.28,-2.30,9.21,22.09,95.0,23.4,18.92,33.52,-26.20,28.67
162.73,0.32,-2.21,8.84,22.09,95.0,23.4,18.68,33.07,-32.31,22.63
162.77,0.35,-2.17,8.95,22.09,95.0,23.4,16.53,32.41,-39.65,28.67
162.81,0.28,-2.72,9.07,22.09,95.0,23.4,19.04,33.29,-39.65,21.43
162.85,0.22,-2.75,9.07,22.09,95.0,23.4,19.74,33.29,-35.98,22.63
162.89,0.27,-3.27,9.02,22.09,95.0,23.4,19.15,33.98,-40.87,20.22
162.93,0.33,-3.74,9.57,22.09,95.0,23.4,18.45,33.98,-32.31,9.35
162.97,0.29,-2.87,9.30,22.09,95.0,23.4,19.97,32.85,-39.65,10.56
163.01,0.25,-2.51,9.02,22.09,95.0,23.4,18.68,33.98,-31.09,2.10
163.05,0.20,-2.67,9.03,22.09,95.0,23.4,19.27,32.85,-38.42,2.10
163.09,0.17,-2.71,9.33,22.09,95.0,23.4,18.92,33.98,-28.65,-6.35
163.13,0.58,-2.98,9.05,22.09,95.0,23.4,19.97,32.85,-33.54,-12.39
163.17,0.62,-2.58,8.63,22.09,95.0,23.4,19.15,34.68,-33.54,-14.81
163.21,0.51,-3.19,9.83,22.09,95.0,23.4,19.39,33.75,-27.42,-24.47
163.25,0.51,-2.37,9.26,22.09,95.0,23.4,19.27,33.75,-28.65,-28.09
163.29,0.13,-1.78,9.28,22.09,95.0,23.4,19.27,33.98,-22.54,-31.72
163.33,0.12,-2.10,8.84,22.09,95.0,23.4,19.04,33.75,-17.65,-34.13
163.37,0.09,-1.67,8.89,22.09,95.0,23.4,19.27,33.75,-23.76,-37.76
163.41,0.26,-1.72,9.02,22.09,95.0,23.4,18.80,34.44,-21.31,-36.55
