Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
118.67,0.29,-1.87,8.97,22.36,95.0,23.5,19.62,26.72,-23.69,-4.78
118.71,0.40,-2.45,9.40,22.36,95.0,23.5,19.62,27.26,-17.57,-10.82
118.75,0.19,-2.04,9.25,22.36,95.0,23.5,19.39,26.72,-21.24,-10.82
118.79,0.45,-1.55,8.95,22.36,95.0,23.5,19.27,26.37,-22.46,-12.03
118.83,0.20,-1.52,9.26,22.36,95.0,23.5,19.62,25.68,-20.02,-10.82
118.87,0.27,-1.41,9.03,22.36,95.0,23.5,20.09,26.20,-18.80,-15.65
118.91,0.39,-1.57,8.87,22.36,95.0,23.5,19.51,26.02,-11.46,-18.07
118.95,0.35,-1.59,9.34,22.36,95.0,23.5,20.90,25.68,-9.02,-22.90
118.99,0.28,-1.50,9.26,22.36,95.0,23.5,19.51,26.55,-9.02,-26.52
119.03,0.32,-1.60,9.44,22.36,95.0,23.5,19.51,25.68,-12.69,-27.73
119.07,0.26,-0.63,9.27,22.36,95.0,23.5,19.62,26.37,-7.80,-22.90
119.11,0.00,-0.53,9.02,22.36,95.0,23.5,19.62,26.72,-12.69,-24.11
119.15,-0.06,-0.57,8.99,22.36,95.0,23.5,19.74,25.68,-6.58,-24.11
119.19,0.01,-0.77,9.06,22.36,95.0,23.5,21.94,26.72,-5.35,-32.56
119.23,0.26,-0.63,9.18,22.36,95.0,23.5,19.04,25.51,-6.58,-25.32
119.27,0.09,-0.10,9.05,22.36,95.0,23.5,20.21,25.68,-2.91,-32.56
119.31,0.07,0.04,9.10,22.36,95.0,23.5,21.82,25.68,1.98,-26.52
119.35,0.16,0.29,8.98,22.36,95.0,23.5,19.74,25.51,-0.46,-30.15
119.39,0.19,0.24,9.30,22.36,95.0,23.5,18.80,26.72,0.76,-30.15
119.43,-0.17,0.00,9.00,22.36,95.0,23.5,19.86,28.74,0.76,-22.90
119.47,-0.20,0.10,9.21,22.36,95.0,23.5,19.15,26.55,6.87,-22.90
119.51,0.06,0.60,9.03,22.36,95.0,23.5,19.51,26.20,6.87,-25.32
119.55,-0.01,0.56,9.35,22.36,95.0,23.5,19.27,25.68,10.53,-20.48
119.59,0.11,0.81,9.05,22.36,95.0,23.5,19.15,26.37,4.42,-16.86
119.63,0.22,0.56,9.23,22.36,95.0,23.5,18.45,27.26,8.09,-13.24
119.67,0.22,0.67,9.22,22.36,95.0,23.5,18.45,26.55,11.76,-12.03
119.71,0.14,0.71,9.25,22.36,95.0,23.5,19.97,25.68,12.98,-16.86
119.75,0.17,1.03,9.10,22.36,95.0,23.5,18.92,27.44,14.20,-7.20
119.79,0.26,0.91,9.27,22.36,95.0,23.5,19.51,25.68,11.76,-4.78
119.83,0.19,0.77,9.33,22.36,95.0,23.5,18.56,26.20,21.53,-8.41
119.87,0.22,0.68,9.14,22.36,95.0,23.5,19.51,25.68,14.20,-1.16
119.91,0.27,0.55,9.31,22.36,95.0,23.5,19.74,25.68,15.42,1.26
119.95,0.23,0.62,9.28,22.36,95.0,23.5,18.92,26.55,22.76,3.67
119.99,0.34,0.86,9.23,22.36,95.0,23.5,19.62,26.72,19.09,7.30
120.03,0.20,0.75,9.26,22.36,95.0,23.5,19.97,25.51,26.42,1.26
120.07,0.31,0.62,9.22,22.36,95.0,23.5,17.37,25.85,22.76,6.09
120.11,0.26,0.29,9.24,22.36,95.0,23.5,20.09,25.68,20.31,9.71
120.15,0.33,0.32,9.20,22.36,95.0,23.5,19.51,25.51,20.31,7.30
120.19,0.35,0.21,9.31,22.36,95.0,23.5,19.15,25.68,19.09,14.54
120.23,0.28,-0.09,9.45,22.36,95.0,23.5,19.15,26.20,19.09,9.71
120.27,0.21,0.18,9.28,22.36,95.0,23.5,18.68,26.37,22.76,15.75
120.31,0.21,0.13,9.29,22.36,95.0,23.5,19.74,24.18,16.65,12.13
120.35,0.21,-0.04,9.12,22.36,95.0,23.5,19.86,26.37,14.20,16.96
120.39,0.29,-0.26,9.23,22.36,95.0,23.5,19.97,26.37,14.20,14.54
120.43,0.33,-0.25,9.12,22.36,95.0,23.5,18.92,25.85,11.76,23.00
120.47,0.31,-0.44,9.27,22.36,95.0,23.5,19.15,26.72,9.31,21.79
120.51,0.29,-0.57,9.27,22.36,95.0,23.5,18.80,25.51,12.98,20.58
120.55,0.29,-0.67,9.15,22.36,95.0,23.5,19.15,26.37,4.42,21.79
120.59,0.24,-0.61,9.20,22.36,95.0,23.5,18.56,26.20,8.09,20.58
120.63,0.28,-0.78,9.21,22.36,95.0,23.5,19.97,25.68,4.42,18.17
120.67,0.21,-1.10,9.26,22.36,95.0,23.5,19.74,25.68,-4.13,25.41
120.71,0.19,-0.92,8.93,22.36,95.0,23.5,19.97,26.02,-4.13,24.20
120.75,0.13,-0.81,8.93,22.36,95.0,23.5,18.92,26.72,-7.80,23.00
120.79,0.09,-1.03,9.04,22.36,95.0,23.5,19.39,26.72,-9.02,20.58
120.83,0.31,-1.40,9.19,22.36,95.0,23.5,19.04,27.26,-12.69,16.96
120.87,0.38,-1.65,9.40,22.36,95.0,23.5,19.86,25.68,-16.35,21.79
120.91,0.17,-1.32,8.87,22.36,95.0,23.5,18.92,26.37,-18.80,23.00
120.95,0.23,-1.46,9.05,22.36,95.0,23.5,19.39,26.55,-15.13,14.54
120.99,0.24,-1.32,9.05,22.36,95.0,23.5,19.27,26.55,-13.91,15.75
121.03,0.28,-1.79,9.07,22.36,95.0,23.5,19.15,26.55,-21.24,19.37
121.07,0.26,-2.40,9.36,22.36,95.0,23.5,19.39,26.55,-20.02,9.71
121.11,0.22,-1.89,8.96,22.36,95.0,23.5,18.80,27.81,-24.91,15.75
121.15,0.17,-1.49,9.05,22.36,95.0,23.5,19.15,26.02,-27.35,9.71
121.19,0.27,-1.81,9.24,22.36,95.0,23.5,19.97,25.68,-24.91,3.67
121.23,0.32,-2.07,9.07,22.36,95.0,23.5,19.39,26.02,-24.91,2.46
121.27,0.11,-1.79,9.02,22.36,95.0,23.5,19.62,26.72,-24.91,4.88
121.31,0.43,-1.89,9.02,22.36,95.0,23.5,19.74,26.20,-17.57,-3.58
121.35,0.21,-2.11,9.15,22.36,95.0,23.5,19.39,26.72,-17.57,-3.58
121.39,0.21,-2.07,9.03,22.36,95.0,23.5,19.51,25.85,-18.80,-8.41
121.43,0.29,-1.75,9.30,22.36,95.0,23.5,19.39,26.55,-21.24,-8.41
121.47,0.38,-2.05,9.19,22.36,95.0,23.5,19.86,25.85,-17.57,-10.82
121.51,0.35,-1.66,9.47,22.36,95.0,23.5,19.74,26.55,-17.57,-18.07
121.55,0.26,-1.28,9.32,22.36,95.0,23.5,19.04,26.55,-15.13,-19.28
121.59,-0.01,-1.23,8.61,22.36,95.0,23.5,19.39,26.37,-18.80,-14.45
121.63,-0.14,-1.23,9.01,22.36,95.0,23.5,20.09,25.85,-17.57,-24.11
121.67,-0.07,-1.78,9.28,22.36,95.0,23.5,19.15,26.72,-15.13,-20.48
121.71,0.07,-1.16,8.77,22.36,95.0,23.5,19.62,26.72,-13.91,-20.48
121.75,0.51,-1.01,9.32,22.36,95.0,23.5,18.80,26.55,-9.02,-24.11
121.79,0.30,-0.77,9.42,22.36,95.0,23.5,19.15,26.72,-10.24,-24.11
121.83,0.07,-0.55,9.00,22.36,95.0,23.5,19.27,25.51,-7.80,-25.32
121.87,-0.31,-0.53,8.93,22.36,95.0,23.5,18.92,26.72,-9.02,-25.32
121.91,-0.00,-0.51,9.00,22.36,95.0,23.5,19.62,26.55,-7.80,-25.32
121.95,0.25,-0.06,9.15,22.36,95.0,23.5,20.44,25.68,-4.13,-32.56
121.99,0.05,-0.21,9.11,22.36,95.0,23.5,18.80,27.26,-4.13,-24.11
122.03,-0.11,-0.10,9.08,22.36,95.0,23.5,18.33,25.85,1.98,-24.11
122.07,-0.60,-0.10,8.77,22.36,95.0,23.5,19.74,26.20,0.76,-27.73
122.11,-0.27,0.22,9.05,22.36,95.0,23.5,19.39,26.37,4.42,-24.11
122.15,-0.24,0.53,9.11,22.36,95.0,23.5,19.62,26.20,-0.46,-21.69
122.19,-0.23,0.97,8.72,22.36,95.0,23.5,19.86,25.51,4.42,-24.11
122.23,0.13,0.31,9.04,22.36,95.0,23.5,18.92,26.02,5.65,-15.65
122.27,0.25,0.27,9.52,22.36,95.0,23.5,18.92,26.02,10.53,-18.07
122.31,0.09,1.03,9.01,22.36,95.0,23.5,21.71,26.55,8.09,-19.28
122.35,0.14,0.89,9.11,22.36,95.0,23.5,19.39,26.72,12.98,-13.24
122.39,0.34,0.58,9.41,22.36,95.0,23.5,19.27,26.20,16.65,-14.45
122.43,0.26,0.87,9.08,22.36,95.0,23.5,19.97,25.68,16.65,-14.45
122.47,0.24,0.85,9.30,22.36,95.0,23.5,19.62,26.72,11.76,-5.99
122.51,0.19,0.78,9.32,22.36,95.0,23.5,19.51,25.68,11.76,-7.20
122.55,0.34,0.74,9.27,22.36,95.0,23.5,19.39,26.72,21.53,-3.58
122.59,0.32,0.57,9.29,22.36,95.0,23.5,18.92,26.72,19.09,1.26
122.63,0.24,0.53,9.36,22.36,95.0,23.5,19.86,26.72,16.65,1.26
122.67,0.29,0.75,9.28,22.36,95.0,23.5,18.92,27.26,20.31,6.09
122.71,0.20,0.71,9.31,22.36,95.0,23.5,19.51,25.68,26.42,1.26
122.75,0.25,0.59,9.36,22.36,95.0,23.5,19.39,28.74,22.76,6.09
122.79,0.24,0.34,9.24,22.36,95.0,23.5,19.86,26.37,26.42,12.13
122.83,0.23,0.33,9.25,22.36,95.0,23.5,19.86,26.72,21.53,10.92
122.87,0.25,0.49,9.20,22.36,95.0,23.5,19.62,25.85,19.09,14.54
122.91,0.34,0.40,9.16,22.36,95.0,23.5,18.56,26.20,23.98,10.92
122.95,0.37,0.11,9.20,22.36,95.0,23.5,19.39,26.90,22.76,15.75
122.99,0.31,0.03,9.27,22.36,95.0,23.5,20.44,24.35,15.42,13.33
123.03,0.35,-0.31,9.37,22.36,95.0,23.5,19.86,26.72,12.98,16.96
123.07,0.15,-0.04,9.13,22.36,95.0,23.5,19.74,26.20,20.31,16.96
123.11,0.29,-0.28,9.13,22.36,95.0,23.5,19.27,26.55,15.42,21.79
123.15,0.29,-0.44,9.23,22.36,95.0,23.5,18.68,25.85,15.42,20.58
123.19,0.15,-0.36,9.08,22.36,95.0,23.5,19.74,25.68,10.53,24.20
123.23,0.21,-0.68,9.17,22.36,95.0,23.5,19.51,25.51,8.09,16.96
123.27,0.21,-0.71,9.19,22.36,95.0,23.5,19.51,26.37,0.76,20.58
123.31,0.30,-0.83,9.18,22.36,95.0,23.5,18.92,26.72,-2.91,21.79
123.35,0.31,-0.80,9.18,22.36,95.0,23.5,19.51,25.85,3.20,19.37
123.39,0.27,-0.93,9.11,22.36,95.0,23.5,19.51,25.51,-0.46,16.96
123.43,0.31,-1.51,9.35,22.36,95.0,23.5,19.74,25.68,-5.35,25.41
123.47,0.32,-1.21,9.27,22.36,95.0,23.5,18.33,25.51,-5.35,25.41
123.51,0.27,-1.24,9.21,22.36,95.0,23.5,19.51,25.68,-13.91,21.79
123.55,0.33,-1.42,9.18,22.36,95.0,23.5,19.27,25.68,-16.35,21.79
123.59,0.30,-1.51,9.20,22.36,95.0,23.5,19.51,26.55,-11.46,15.75
123.63,0.26,-1.44,9.22,22.36,95.0,23.5,18.92,26.20,-13.91,20.58
123.67,0.35,-1.54,9.16,22.36,95.0,23.5,19.74,25.85,-15.13,14.54
123.71,0.18,-1.98,9.22,22.36,95.0,23.5,20.09,26.37,-20.02,18.17
123.75,0.26,-2.03,9.03,22.36,95.0,23.5,19.15,26.72,-24.91,16.96
123.79,0.31,-2.13,9.22,22.36,95.0,23.5,19.39,26.55,-18.80,7.30
123.83,0.30,-1.95,9.18,22.36,95.0,23.5,22.05,25.51,-20.02,9.71
123.87,0.31,-1.74,9.19,22.36,95.0,23.5,19.51,25.85,-20.02,4.88
123.91,0.18,-1.81,8.99,22.36,95.0,23.5,19.27,25.68,-20.02,1.26
123.95,0.22,-1.92,9.33,22.36,95.0,23.5,18.45,26.72,-23.69,4.88
123.99,0.32,-1.85,9.19,22.36,95.0,23.5,19.51,25.68,-17.57,-4.78
124.03,0.18,-1.83,9.02,22.36,95.0,23.5,18.68,25.01,-22.46,-7.20
124.07,0.19,-2.27,9.31,22.36,95.0,23.5,19.74,26.02,-23.69,-8.41
124.11,0.40,-1.71,8.99,22.36,95.0,23.5,19.39,26.72,-18.80,-8.41
124.15,0.18,-1.65,9.27,22.36,95.0,23.5,19.74,25.85,-22.46,-13.24
124.19,0.33,-1.26,9.16,22.36,95.0,23.5,19.27,25.51,-12.69,-13.24
124.23,0.34,-0.94,8.85,22.36,95.0,23.5,19.39,25.68,-15.13,-14.45
124.27,0.23,-1.52,9.10,22.36,95.0,23.5,19.74,25.51,-17.57,-20.48
124.31,0.59,-1.39,9.03,22.36,95.0,23.5,19.62,26.55,-13.91,-16.86
124.35,0.46,-1.74,9.27,22.36,95.0,23.5,19.51,26.20,-7.80,-24.11
124.39,0.72,-1.54,9.31,22.36,95.0,23.5,19.97,25.51,-7.80,-27.73
124.43,0.79,-0.96,9.34,22.36,95.0,23.5,19.04,25.68,-9.02,-30.15
124.47,0.99,-0.42,9.51,22.36,95.0,23.5,20.09,25.68,-12.69,-28.94
124.51,0.78,-0.64,9.51,22.36,95.0,23.5,19.74,25.68,-11.46,-27.73
124.55,0.89,-0.59,9.40,22.36,95.0,23.5,19.15,26.72,-9.02,-25.32
124.59,0.75,-0.48,9.38,22.36,95.0,23.5,18.92,26.55,-5.35,-26.52
124.63,0.38,-0.57,9.25,22.36,95.0,23.5,18.45,26.72,-6.58,-24.11
124.67,0.78,0.03,9.41,22.36,95.0,23.5,18.92,27.26,-1.69,-25.32
124.71,0.69,0.12,9.40,22.36,95.0,23.5,19.15,25.68,-1.69,-30.15
124.75,1.02,0.15,9.45,22.36,95.0,23.5,19.51,25.51,1.98,-28.94
124.79,0.71,-0.18,9.60,22.36,95.0,23.5,18.56,25.85,1.98,-22.90
124.83,0.78,0.28,9.17,22.36,95.0,23.5,19.15,26.72,-0.46,-25.32
124.87,0.62,0.43,9.37,22.36,95.0,23.5,18.45,26.55,8.09,-20.48
124.91,0.50,0.49,9.32,22.36,95.0,23.5,20.09,26.20,8.09,-22.90
124.95,0.45,1.08,9.15,22.36,95.0,23.5,20.09,26.20,5.65,-21.69
124.99,0.02,0.49,9.31,22.36,95.0,23.5,20.09,25.85,5.65,-16.86
125.03,0.34,0.58,9.32,22.36,95.0,23.5,19.97,25.68,10.53,-18.07
125.07,0.29,0.56,9.35,22.36,95.0,23.5,20.09,26.02,8.09,-14.45
125.11,0.32,1.02,9.22,22.36,95.0,23.5,18.80,24.67,14.20,-14.45
125.15,0.31,0.76,9.25,22.36,95.0,23.5,18.45,26.72,12.98,-5.99
125.19,0.36,0.81,9.42,22.36,95.0,23.5,19.15,26.72,12.98,-4.78
125.23,0.29,0.74,9.21,22.36,95.0,23.5,18.92,26.72,15.42,-1.16
125.27,0.29,0.44,9.26,22.36,95.0,23.5,19.97,25.68,21.53,-5.99
125.31,0.28,0.80,9.20,22.36,95.0,23.5,19.15,26.72,15.42,3.67
125.35,0.24,1.01,9.28,22.36,95.0,23.5,19.74,25.68,22.76,6.09
125.39,0.29,0.62,9.28,22.36,95.0,23.5,19.62,26.72,19.09,6.09
125.43,0.22,0.42,9.31,22.36,95.0,23.5,19.27,25.51,20.31,10.92
125.47,0.26,0.45,9.20,22.36,95.0,23.5,20.09,25.51,23.98,3.67
125.51,0.23,0.43,9.28,22.36,95.0,23.5,19.27,26.90,19.09,7.30
125.55,0.38,0.39,9.34,22.36,95.0,23.5,21.02,25.51,26.42,10.92
125.59,0.31,0.22,9.21,22.36,95.0,23.5,19.74,26.55,17.87,13.33
125.63,0.37,-0.01,9.35,22.36,95.0,23.5,19.27,26.02,22.76,14.54
125.67,0.21,0.07,9.16,22.36,95.0,23.5,18.92,26.55,20.31,18.17
125.71,0.29,-0.05,9.19,22.36,95.0,23.5,19.27,25.85,20.31,18.17
125.75,0.35,-0.36,9.44,22.36,95.0,23.5,18.68,24.18,19.09,15.75
125.79,0.29,-0.26,9.16,22.36,95.0,23.5,19.86,26.72,10.53,21.79
125.83,0.23,-0.40,9.21,22.36,95.0,23.5,18.92,26.72,10.53,24.20
125.87,0.20,-0.44,9.16,22.36,95.0,23.5,19.51,25.51,10.53,16.96
125.91,0.23,-0.69,9.20,22.36,95.0,23.5,19.15,25.68,6.87,18.17
125.95,0.27,-0.71,9.20,22.36,95.0,23.5,20.09,26.02,0.76,23.00
125.99,0.26,-0.69,9.18,22.36,95.0,23.5,19.62,26.20,3.20,16.96
126.03,0.21,-0.77,9.12,22.36,95.0,23.5,19.74,26.02,-1.69,25.41
126.07,0.31,-1.11,9.21,22.36,95.0,23.5,19.51,25.68,-7.80,21.79
126.11,0.28,-1.16,9.13,22.36,95.0,23.5,18.56,25.51,-9.02,25.41
126.15,0.17,-1.26,9.10,22.36,95.0,23.5,17.97,27.26,-10.24,18.17
126.19,0.23,-1.51,9.29,22.36,95.0,23.5,19.39,26.72,-7.80,21.79
126.23,0.23,-1.10,9.03,22.36,95.0,23.5,19.62,26.55,-7.80,15.75
126.27,0.21,-1.36,9.00,22.36,95.0,23.5,19.51,26.90,-17.57,19.37
