Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
209.11,0.11,-2.25,9.20,22.30,95.0,23.6,19.39,28.93,-21.47,4.06
209.15,0.11,-2.25,9.16,22.30,95.0,23.6,18.92,28.93,-28.81,6.47
209.19,0.44,-2.01,9.05,22.30,95.0,23.6,18.92,28.93,-25.14,4.06
209.23,0.24,-2.20,9.12,22.30,95.0,23.6,19.51,27.81,-23.92,-0.77
209.27,0.12,-2.50,9.41,22.30,95.0,23.6,19.27,27.62,-27.58,-10.44
209.31,0.25,-2.06,8.90,22.30,95.0,23.6,19.62,28.55,-25.14,-9.23
209.35,0.20,-2.15,9.17,22.30,95.0,23.6,19.74,28.18,-21.47,-10.44
209.39,0.31,-1.25,8.70,22.30,95.0,23.6,19.27,28.74,-15.36,-15.27
209.43,0.31,-1.29,9.42,22.30,95.0,23.6,19.51,27.99,-19.03,-21.31
209.47,0.31,-1.28,9.28,22.30,95.0,23.6,17.97,27.62,-15.36,-23.72
209.51,0.03,-1.54,8.70,22.30,95.0,23.6,18.92,28.93,-16.58,-18.89
209.55,-0.25,-1.63,8.83,22.30,95.0,23.6,19.27,29.13,-10.47,-29.76
209.59,-0.15,-0.97,8.56,22.30,95.0,23.6,18.80,31.98,-9.25,-26.14
209.63,0.38,-1.04,9.47,22.30,95.0,23.6,19.51,27.62,-14.14,-29.76
209.67,0.48,-1.24,9.37,22.30,95.0,23.6,18.92,28.93,-12.92,-28.55
209.71,0.68,-0.54,9.36,22.30,95.0,23.6,18.80,27.62,-4.36,-33.38
209.75,0.60,-0.66,9.37,22.30,95.0,23.6,19.74,28.37,-9.25,-30.97
209.79,0.31,-0.38,9.12,22.30,95.0,23.6,14.57,28.93,-9.25,-27.34
209.83,0.60,-0.14,9.32,22.30,95.0,23.6,18.45,28.74,-1.92,-28.55
209.87,0.48,0.05,9.24,22.30,95.0,23.6,18.56,28.74,-0.70,-34.59
209.91,0.35,-0.01,9.20,22.30,95.0,23.6,19.74,27.08,-0.70,-30.97
209.95,-0.17,-0.07,8.98,22.30,95.0,23.6,19.15,28.55,-0.70,-30.97
209.99,-0.10,0.50,8.93,22.30,95.0,23.6,19.04,28.93,1.75,-27.34
210.03,-0.46,0.74,8.89,22.30,95.0,23.6,19.15,28.18,0.53,-22.51
210.07,-0.55,0.91,8.65,22.30,95.0,23.6,18.45,28.18,7.86,-27.34
210.11,0.05,0.83,9.67,22.30,95.0,23.6,19.51,27.81,1.75,-21.31
210.15,0.34,0.75,9.08,22.30,95.0,23.6,18.92,28.55,5.41,-17.68
210.19,0.07,0.85,9.05,22.30,95.0,23.6,18.33,28.74,10.30,-17.68
210.23,0.33,0.78,9.31,22.30,95.0,23.6,18.92,28.93,7.86,-15.27
210.27,0.23,0.99,9.21,22.30,95.0,23.6,17.97,28.74,13.97,-20.10
210.31,0.25,1.15,9.20,22.30,95.0,23.6,19.97,27.99,10.30,-10.44
210.35,0.31,1.05,9.23,22.30,95.0,23.6,19.74,27.62,12.75,-12.85
210.39,0.30,0.94,9.35,22.30,95.0,23.6,19.51,27.62,13.97,-6.81
210.43,0.14,0.87,9.16,22.30,95.0,23.6,18.92,28.93,15.19,-3.19
210.47,0.24,0.67,9.31,22.30,95.0,23.6,19.15,28.55,15.19,-1.98
210.51,0.28,0.87,9.22,22.30,95.0,23.6,19.39,28.93,26.19,0.44
210.55,0.28,0.92,9.26,22.30,95.0,23.6,19.15,28.18,18.86,0.44
210.59,0.29,1.08,9.16,22.30,95.0,23.6,20.44,27.81,23.75,0.44
210.63,0.23,0.79,9.31,22.30,95.0,23.6,19.39,28.93,27.41,7.68
210.67,0.17,0.70,9.13,22.30,95.0,23.6,19.62,27.62,22.52,10.10
210.71,0.18,0.57,9.23,22.30,95.0,23.6,19.62,28.37,26.19,13.72
210.75,0.19,0.48,9.13,22.30,95.0,23.6,19.27,28.74,27.41,11.31
210.79,0.26,0.53,9.26,22.30,95.0,23.6,19.86,28.74,24.97,17.34
