Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
83.32,0.15,-0.04,9.23,25.28,93.0,20.5,16.65,25.68,18.08,1.23
83.36,0.17,0.09,9.21,25.28,93.0,20.5,16.77,25.68,15.57,4.97
83.40,0.20,0.52,9.18,25.28,93.0,20.5,16.65,25.68,15.57,6.22
83.44,0.14,0.46,9.24,25.28,93.0,20.5,16.65,25.68,13.06,6.22
83.48,0.14,0.71,9.17,25.28,93.0,20.5,16.89,24.67,11.80,9.96
83.52,0.18,0.69,9.22,25.28,93.0,20.5,16.77,25.34,10.55,12.45
83.56,0.16,0.76,9.23,25.28,93.0,20.5,16.65,26.20,9.29,13.70
83.60,0.14,1.23,9.12,25.28,93.0,20.5,16.53,25.68,9.29,14.94
83.64,0.14,1.07,9.24,25.28,93.0,20.5,16.53,25.68,6.78,16.19
83.68,0.19,1.30,9.20,25.28,93.0,20.5,16.65,26.37,4.27,17.44
83.72,0.16,1.59,9.09,25.28,93.0,20.5,16.29,25.85,1.76,17.44
83.76,0.15,1.77,9.25,25.28,93.0,20.5,15.68,25.68,-0.75,17.44
83.80,0.16,2.00,9.07,25.28,93.0,20.5,16.77,25.68,-0.75,19.93
83.84,0.11,1.67,9.45,25.28,93.0,20.5,16.89,25.68,-3.26,18.68
83.88,0.14,2.32,8.91,25.28,93.0,20.5,16.89,25.68,-7.03,19.93
83.92,0.12,2.12,9.25,25.28,93.0,20.5,16.53,25.68,-10.80,18.68
83.96,0.18,2.30,9.18,25.28,93.0,20.5,16.89,26.55,-9.54,19.93
84.00,0.17,2.81,8.97,25.28,93.0,20.5,16.41,25.68,-13.31,19.93
84.04,0.22,2.02,9.31,25.28,93.0,20.5,17.01,25.68,-15.82,19.93
84.08,0.11,2.49,9.12,25.28,93.0,20.5,17.25,25.51,-15.82,18.68
84.12,0.02,2.55,9.14,25.28,93.0,20.5,16.77,25.51,-15.82,18.68
84.16,0.15,2.33,9.25,25.28,93.0,20.5,16.77,25.51,-18.33,17.44
84.20,0.13,1.99,9.17,25.28,93.0,20.5,16.77,25.68,-17.08,17.44
84.24,0.19,2.06,9.19,25.28,93.0,20.5,16.89,25.68,-20.84,16.19
84.28,0.14,2.27,9.16,25.28,93.0,20.5,16.89,25.68,-18.33,13.70
84.32,0.17,2.16,9.02,25.28,93.0,20.5,18.21,25.68,-15.82,14.94
84.36,0.17,1.66,9.27,25.28,93.0,20.5,16.77,25.68,-17.08,11.21
84.40,0.15,1.73,9.11,25.28,93.0,20.5,16.77,25.51,-17.08,9.96
84.44,0.12,1.98,9.10,25.28,93.0,20.5,16.53,27.08,-14.57,9.96
84.48,0.12,1.45,9.23,25.28,93.0,20.5,16.77,25.68,-14.57,3.73
84.52,0.13,1.29,9.17,25.28,93.0,20.5,16.65,25.68,-14.57,3.73
84.56,0.36,0.41,9.01,25.28,93.0,20.5,16.89,25.51,-10.80,2.48
84.60,0.14,0.94,9.43,25.28,93.0,20.5,16.65,25.85,-10.80,-0.01
84.64,0.20,1.22,8.97,25.28,93.0,20.5,16.77,25.85,-10.80,-3.75
84.68,0.27,0.38,9.26,25.28,93.0,20.5,15.31,25.68,-9.54,-5.00
84.72,0.17,0.05,9.30,25.28,93.0,20.5,16.77,25.68,-8.29,-7.49
84.76,0.06,0.59,9.19,25.28,93.0,20.5,16.65,26.20,-5.78,-9.98
84.80,0.20,0.11,9.24,25.28,93.0,20.5,16.65,25.85,-3.26,-11.23
84.84,0.23,-0.24,9.25,25.28,93.0,20.5,16.89,25.51,-2.01,-13.72
84.88,0.21,-0.11,9.16,25.28,93.0,20.5,16.89,25.68,-0.75,-14.97
84.92,0.17,-0.01,9.17,25.28,93.0,20.5,16.65,25.68,-0.75,-17.46
84.96,0.22,-0.44,9.28,25.28,93.0,20.5,16.89,25.85,3.01,-19.96
85.00,0.14,-0.27,9.22,25.28,93.0,20.5,16.65,25.68,4.27,-21.20
85.04,0.10,-0.56,9.35,25.28,93.0,20.5,16.53,25.85,4.27,-22.45
85.08,0.23,-0.69,9.37,25.28,93.0,20.5,16.89,25.51,9.29,-22.45
85.12,0.16,-0.27,9.26,25.28,93.0,20.5,16.65,25.68,9.29,-23.70
85.16,0.13,-0.57,9.25,25.28,93.0,20.5,16.89,25.68,11.80,-24.94
85.20,0.23,-0.76,9.33,25.28,93.0,20.5,16.41,25.68,11.80,-26.19
85.24,0.14,-0.44,9.24,25.28,93.0,20.5,17.61,25.68,14.31,-23.70
85.28,0.16,-0.46,9.29,25.28,93.0,20.5,16.77,26.37,15.57,-22.45
85.32,0.16,-0.51,9.32,25.28,93.0,20.5,16.77,25.51,16.83,-19.96
85.36,0.16,-0.47,9.29,25.28,93.0,20.5,17.01,25.51,18.08,-18.71
85.40,0.25,-0.49,9.27,25.28,93.0,20.5,16.77,25.85,18.08,-17.46
85.44,0.18,-0.39,9.25,25.28,93.0,20.5,16.65,25.85,19.34,-13.72
85.48,0.18,-0.29,9.24,25.28,93.0,20.5,16.77,25.51,18.08,-9.98
85.52,0.20,-0.36,9.32,25.28,93.0,20.5,16.65,26.02,18.08,-8.74
85.56,0.19,-0.28,9.26,25.28,93.0,20.5,16.89,27.62,19.34,-6.24
85.60,0.21,-0.16,9.22,25.28,93.0,20.5,16.53,24.67,18.08,-5.00
85.64,0.17,0.12,9.25,25.28,93.0,20.5,16.77,25.34,16.83,-1.26
85.68,0.12,0.01,9.27,25.28,93.0,20.5,16.89,25.68,16.83,2.48
85.72,0.20,0.09,9.20,25.28,93.0,20.5,16.77,25.68,18.08,3.73
85.76,0.19,0.40,9.21,25.28,93.0,20.5,17.49,26.20,15.57,4.97
85.80,0.18,0.44,9.28,25.28,93.0,20.5,16.65,25.68,14.31,7.47
85.84,0.18,0.69,9.18,25.28,93.0,20.5,16.65,25.34,13.06,7.47
85.88,0.16,0.65,9.20,25.28,93.0,20.5,15.80,25.85,10.55,9.96
85.92,0.14,0.72,9.20,25.28,93.0,20.5,16.41,25.85,8.04,16.19
85.96,0.17,1.20,9.09,25.28,93.0,20.5,16.89,26.02,9.29,13.70
86.00,0.13,1.12,9.19,25.28,93.0,20.5,16.65,25.68,5.53,16.19
86.04,0.18,1.28,9.03,25.28,93.0,20.5,16.77,25.68,4.27,14.94
86.08,0.18,1.46,9.13,25.28,93.0,20.5,16.89,25.34,3.01,17.44
86.12,0.11,1.59,9.18,25.28,93.0,20.5,20.09,25.68,1.76,17.44
86.16,0.11,1.79,9.31,25.28,93.0,20.5,17.01,25.68,-2.01,18.68
86.20,0.15,2.14,9.05,25.28,93.0,20.5,16.77,25.51,-3.26,18.68
86.24,0.14,1.88,9.19,25.28,93.0,20.5,17.01,25.68,-4.52,18.68
86.28,0.20,2.00,9.29,25.28,93.0,20.5,16.89,25.85,-9.54,19.93
86.32,0.19,2.55,8.97,25.28,93.0,20.5,16.53,25.68,-10.80,18.68
86.36,0.12,2.44,9.27,25.28,93.0,20.5,16.89,25.51,-13.31,18.68
86.40,0.21,2.06,9.22,25.28,93.0,20.5,16.65,26.55,-14.57,17.44
86.44,0.10,2.52,9.05,25.28,93.0,20.5,16.89,25.68,-15.82,18.68
86.48,0.07,2.38,9.23,25.28,93.0,20.5,16.53,25.68,-18.33,17.44
86.52,0.12,2.44,9.21,25.28,93.0,20.5,16.77,25.68,-17.08,17.44
86.56,0.13,2.13,9.19,25.28,93.0,20.5,16.77,25.85,-18.33,16.19
86.60,0.21,2.12,9.20,25.28,93.0,20.5,16.65,25.68,-17.08,16.19
86.64,0.16,2.25,9.14,25.28,93.0,20.5,15.68,25.51,-18.33,16.19
86.68,0.11,2.08,9.16,25.28,93.0,20.5,16.89,25.68,-17.08,13.70
86.72,0.17,1.76,9.23,25.28,93.0,20.5,16.53,25.51,-18.33,14.94
86.76,0.09,1.64,9.21,25.28,93.0,20.5,17.13,25.85,-15.82,11.21
86.80,0.12,1.97,9.24,25.28,93.0,20.5,16.65,25.51,-17.08,9.96
86.84,0.14,1.80,9.08,25.28,93.0,20.5,16.77,25.85,-14.57,8.71
86.88,0.16,1.10,9.20,25.28,93.0,20.5,17.61,25.68,-14.57,4.97
86.92,0.11,1.51,9.18,25.28,93.0,20.5,16.65,25.68,-13.31,3.73
86.96,0.11,1.08,9.18,25.28,93.0,20.5,17.01,25.85,-9.54,1.23
87.00,0.09,1.11,9.35,25.28,93.0,20.5,16.89,25.85,-10.80,-2.51
87.04,0.16,0.79,9.06,25.28,93.0,20.5,16.77,25.51,-8.29,-3.75
87.08,0.16,0.18,9.22,25.28,93.0,20.5,16.89,25.68,-7.03,-3.75
87.12,0.25,0.86,9.09,25.28,93.0,20.5,16.53,25.68,-5.78,-8.74
87.16,0.20,0.50,9.17,25.28,93.0,20.5,16.89,25.51,-4.52,-9.98
87.20,0.14,0.14,9.30,25.28,93.0,20.5,16.65,25.51,-2.01,-11.23
87.24,0.16,0.05,9.23,25.28,93.0,20.5,16.89,25.68,-2.01,-14.97
87.28,0.20,-0.21,9.22,25.28,93.0,20.5,16.53,25.85,-0.75,-16.22
87.32,0.15,-0.13,9.34,25.28,93.0,20.5,16.65,25.51,0.50,-19.96
87.36,0.14,-0.10,9.23,25.28,93.0,20.5,17.49,25.68,1.76,-21.20
87.40,0.23,-0.85,9.27,25.28,93.0,20.5,16.89,25.85,5.53,-23.70
87.44,0.20,-0.34,9.21,25.28,93.0,20.5,16.65,26.02,5.53,-24.94
87.48,0.10,-0.45,9.33,25.28,93.0,20.5,16.77,26.02,8.04,-24.94
87.52,0.24,-0.45,9.22,25.28,93.0,20.5,16.77,25.85,9.29,-24.94
87.56,0.20,-0.64,9.36,25.28,93.0,20.5,17.01,27.08,11.80,-26.19
87.60,0.19,-0.56,9.19,25.28,93.0,20.5,16.77,25.68,13.06,-24.94
87.64,0.20,-0.51,9.29,25.28,93.0,20.5,16.77,25.68,14.31,-23.70
87.68,0.17,-0.40,9.29,25.28,93.0,20.5,15.80,25.68,14.31,-21.20
87.72,0.19,-0.46,9.26,25.28,93.0,20.5,16.65,25.85,16.83,-17.46
87.76,0.20,-0.48,9.29,25.28,93.0,20.5,16.77,25.68,18.08,-17.46
87.80,0.16,-0.39,9.28,25.28,93.0,20.5,16.65,25.85,18.08,-13.72
87.84,0.18,-0.35,9.25,25.28,93.0,20.5,16.77,26.02,18.08,-12.48
87.88,0.15,-0.34,9.25,25.28,93.0,20.5,16.29,25.85,18.08,-11.23
87.92,0.19,-0.22,9.19,25.28,93.0,20.5,16.77,25.85,19.34,-6.24
87.96,0.22,-0.21,9.25,25.28,93.0,20.5,16.89,25.51,19.34,-5.00
88.00,0.14,0.13,9.25,25.28,93.0,20.5,15.93,26.55,19.34,-1.26
88.04,0.16,0.20,9.22,25.28,93.0,20.5,16.65,25.68,18.08,-0.01
88.08,0.20,0.03,9.22,25.28,93.0,20.5,17.01,25.85,16.83,2.48
88.12,0.17,0.25,9.19,25.28,93.0,20.5,16.65,25.68,15.57,3.73
88.16,0.16,0.40,9.27,25.28,93.0,20.5,16.77,25.68,15.57,6.22
88.20,0.18,0.66,9.19,25.28,93.0,20.5,16.65,25.68,14.31,8.71
88.24,0.14,0.69,9.19,25.28,93.0,20.5,18.21,25.68,11.80,11.21
88.28,0.18,0.62,9.26,25.28,93.0,20.5,15.68,25.34,9.29,12.45
88.32,0.18,1.08,9.09,25.28,93.0,20.5,16.77,25.85,8.04,12.45
88.36,0.14,1.18,9.22,25.28,93.0,20.5,16.77,25.68,6.78,14.94
88.40,0.16,1.34,9.09,25.28,93.0,20.5,17.13,25.85,4.27,16.19
88.44,0.18,1.43,9.08,25.28,93.0,20.5,16.77,25.68,1.76,17.44
88.48,0.12,1.47,9.19,25.28,93.0,20.5,16.65,25.85,0.50,17.44
88.52,0.16,2.05,9.16,25.28,93.0,20.5,16.41,25.85,0.50,18.68
88.56,0.12,2.05,9.20,25.28,93.0,20.5,17.13,25.68,-2.01,17.44
88.60,0.18,1.73,9.28,25.28,93.0,20.5,16.65,25.85,-4.52,18.68
88.64,0.20,2.49,8.88,25.28,93.0,20.5,16.53,26.37,-9.54,18.68
88.68,0.08,2.24,9.31,25.28,93.0,20.5,16.89,26.02,-10.80,18.68
88.72,0.06,2.37,9.24,25.28,93.0,20.5,12.94,25.85,-13.31,19.93
88.76,0.14,2.62,8.97,25.28,93.0,20.5,16.89,25.85,-13.31,18.68
88.80,0.21,2.26,9.22,25.28,93.0,20.5,16.77,25.85,-15.82,18.68
88.84,0.17,2.58,9.08,25.28,93.0,20.5,16.77,25.85,-18.33,18.68
88.88,0.07,2.56,9.19,25.28,93.0,20.5,16.89,25.68,-15.82,18.68
88.92,0.16,2.36,9.20,25.28,93.0,20.5,16.77,25.85,-18.33,18.68
88.96,0.21,1.87,9.16,25.28,93.0,20.5,16.77,26.02,-18.33,17.44
89.00,0.14,2.09,9.22,25.28,93.0,20.5,16.65,25.68,-17.08,17.44
89.04,0.13,2.19,9.25,25.28,93.0,20.5,17.37,25.68,-18.33,13.70
89.08,0.17,1.99,9.21,25.28,93.0,20.5,16.89,25.85,-15.82,13.70
89.12,0.18,1.71,9.09,25.28,93.0,20.5,16.53,25.85,-15.82,12.45
89.16,0.15,1.71,9.41,25.28,93.0,20.5,16.89,25.85,-15.82,9.96
89.20,0.16,1.87,9.03,25.28,93.0,20.5,16.65,26.02,-15.82,8.71
89.24,0.14,1.16,9.25,25.28,93.0,20.5,16.89,25.68,-14.57,4.97
89.28,0.12,1.52,9.30,25.28,93.0,20.5,18.92,26.02,-13.31,3.73
89.32,0.11,1.28,9.08,25.28,93.0,20.5,16.41,26.20,-8.29,1.23
89.36,0.15,1.41,9.00,25.28,93.0,20.5,16.77,26.02,-10.80,-1.26
89.40,0.13,0.80,9.33,25.28,93.0,20.5,16.77,25.17,-8.29,-3.75
89.44,0.19,0.22,9.12,25.28,93.0,20.5,16.05,25.68,-7.03,-5.00
89.48,0.25,0.72,9.16,25.28,93.0,20.5,16.77,25.85,-5.78,-6.24
89.52,0.04,0.65,9.35,25.28,93.0,20.5,16.65,25.68,-5.78,-9.98
89.56,0.10,0.45,9.09,25.28,93.0,20.5,16.77,26.02,-4.52,-9.98
89.60,0.20,-0.12,9.20,25.28,93.0,20.5,17.73,25.68,-0.75,-12.48
89.64,0.16,-0.13,9.24,25.28,93.0,20.5,16.77,25.34,-2.01,-16.22
89.68,0.09,0.12,9.18,25.28,93.0,20.5,16.65,26.02,1.76,-17.46
89.72,0.14,-0.22,9.17,25.28,93.0,20.5,15.56,25.34,3.01,-19.96
89.76,0.25,-0.60,9.33,25.28,93.0,20.5,16.77,26.20,5.53,-21.20
89.80,0.18,-0.39,9.33,25.28,93.0,20.5,15.93,26.02,6.78,-22.45
89.84,0.13,-0.52,9.18,25.28,93.0,20.5,17.01,26.02,8.04,-24.94
89.88,0.25,-0.44,9.29,25.28,93.0,20.5,16.77,25.85,10.55,-26.19
89.92,0.13,-0.56,9.36,25.28,93.0,20.5,16.77,26.02,11.80,-24.94
89.96,0.20,-0.68,9.21,25.28,93.0,20.5,17.37,26.02,13.06,-24.94
90.00,0.18,-0.59,9.36,25.28,93.0,20.5,16.77,25.68,14.31,-21.20
90.04,0.16,-0.36,9.27,25.28,93.0,20.5,16.65,25.85,15.57,-23.70
90.08,0.20,-0.55,9.30,25.28,93.0,20.5,16.89,25.85,16.83,-18.71
90.12,0.17,-0.54,9.28,25.28,93.0,20.5,16.53,26.02,16.83,-17.46
90.16,0.19,-0.39,9.24,25.28,93.0,20.5,16.65,25.85,18.08,-16.22
90.20,0.20,-0.44,9.25,25.28,93.0,20.5,15.80,25.68,18.08,-13.72
90.24,0.12,-0.20,9.26,25.28,93.0,20.5,16.65,25.68,18.08,-12.48
90.28,0.18,-0.25,9.28,25.28,93.0,20.5,16.77,25.68,19.34,-7.49
90.32,0.19,-0.35,9.22,25.28,93.0,20.5,16.65,26.02,20.59,-3.75
90.36,0.15,0.18,9.29,25.28,93.0,20.5,17.49,25.68,19.34,-2.51
90.40,0.20,0.19,9.20,25.28,93.0,20.5,16.77,25.85,19.34,-0.01
90.44,0.18,-0.06,9.20,25.28,93.0,20.5,16.89,25.68,18.08,1.23
90.48,0.16,0.24,9.24,25.28,93.0,20.5,17.01,25.85,16.83,3.73
90.52,0.14,0.26,9.24,25.28,93.0,20.5,16.77,25.68,14.31,4.97
90.56,0.15,0.60,9.17,25.28,93.0,20.5,17.01,25.85,14.31,7.47
90.60,0.16,0.76,9.18,25.28,93.0,20.5,16.65,25.85,11.80,9.96
90.64,0.18,0.50,9.28,25.28,93.0,20.5,17.01,25.85,11.80,11.21
90.68,0.14,0.98,9.14,25.28,93.0,20.5,17.01,26.02,8.04,12.45
90.72,0.11,1.14,9.18,25.28,93.0,20.5,16.77,25.34,6.78,14.94
90.76,0.14,1.12,9.31,25.28,93.0,20.5,16.65,25.85,5.53,16.19
90.80,0.17,1.45,9.20,25.28,93.0,20.5,16.65,25.85,1.76,14.94
90.84,0.13,1.47,9.22,25.28,93.0,20.5,16.65,25.85,3.01,16.19
90.88,0.16,1.89,9.21,25.28,93.0,20.5,16.77,25.85,-0.75,18.68
90.92,0.13,1.74,9.38,25.28,93.0,20.5,16.65,25.85,-2.01,17.44
90.96,0.21,2.02,8.87,25.28,93.0,20.5,16.77,26.02,-4.52,19.93
91.00,0.09,2.02,9.43,25.28,93.0,20.5,16.77,25.85,-7.03,18.68
91.04,0.12,1.98,9.29,25.28,93.0,20.5,16.65,25.85,-9.54,18.68
91.08,0.17,2.55,8.98,25.28,93.0,20.5,16.89,25.68,-10.80,18.68
91.12,0.12,2.40,9.40,25.28,93.0,20.5,16.77,25.68,-13.31,18.68
91.16,0.27,2.26,9.02,25.28,93.0,20.5,16.77,25.68,-15.82,18.68
91.20,0.08,2.50,9.17,25.28,93.0,20.5,16.65,25.85,-17.08,17.44
91.24,0.02,2.49,9.25,25.28,93.0,20.5,16.89,26.20,-18.33,17.44
91.28,0.18,2.38,9.11,25.28,93.0,20.5,17.85,25.68,-17.08,18.68
91.32,0.20,1.95,9.22,25.28,93.0,20.5,16.53,25.85,-18.33,17.44
91.36,0.17,2.14,9.22,25.28,93.0,20.5,16.89,26.02,-17.08,17.44
91.40,0.16,2.26,9.18,25.28,93.0,20.5,16.65,25.85,-18.33,17.44
91.44,0.17,2.19,9.13,25.28,93.0,20.5,16.89,25.85,-17.08,13.70
91.48,0.12,1.76,9.19,25.28,93.0,20.5,16.77,25.68,-15.82,13.70
91.52,0.12,1.64,9.25,25.28,93.0,20.5,16.65,25.85,-17.08,9.96
