Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
147.58,0.15,-1.22,9.28,49.82,93.0,20.5,17.01,27.81,-15.48,-13.25
147.62,0.18,-1.17,9.15,49.82,93.0,20.5,17.25,27.81,-20.48,-18.26
147.66,0.14,-1.08,9.28,49.82,93.0,20.5,17.01,27.81,-31.72,-28.29
147.70,0.20,-0.78,9.23,49.82,93.0,20.5,17.13,27.44,-37.97,-34.56
147.74,0.21,-0.41,9.21,49.82,93.0,20.5,17.01,27.81,-45.47,-40.83
147.78,0.20,0.29,9.16,49.82,93.0,20.5,17.13,27.81,-44.22,-43.33
147.82,0.17,0.69,9.16,49.82,93.0,20.5,16.29,27.81,-45.47,-42.08
147.86,0.16,0.94,9.17,49.82,93.0,20.5,17.01,27.44,-41.72,-38.32
147.90,0.14,1.53,9.16,49.82,93.0,20.5,18.45,27.81,-36.72,-35.81
147.94,0.09,2.30,9.24,49.82,93.0,20.5,17.01,27.99,-27.97,-28.29
147.98,0.17,3.16,9.19,49.82,93.0,20.5,17.01,27.62,-25.48,-23.28
148.02,0.10,3.60,9.12,49.82,93.0,20.5,16.65,27.81,-17.98,-19.52
148.06,0.20,3.09,9.22,49.82,93.0,20.5,16.89,27.81,-12.98,-12.00
148.10,0.12,3.78,9.29,49.82,93.0,20.5,17.13,27.62,-4.23,-9.49
148.14,0.10,4.09,9.17,49.82,93.0,20.5,17.13,27.81,2.02,-4.47
148.18,0.14,3.34,9.24,49.82,93.0,20.5,16.89,27.81,5.77,3.05
148.22,0.14,3.14,9.23,49.82,93.0,20.5,17.25,27.81,10.76,5.55
148.26,0.07,2.64,9.20,49.82,93.0,20.5,16.89,27.81,17.01,14.33
148.30,0.10,2.56,9.22,49.82,93.0,20.5,17.01,27.44,22.01,18.09
148.34,0.04,2.06,9.16,49.82,93.0,20.5,17.01,27.99,27.01,25.61
148.38,0.19,0.84,9.15,49.82,93.0,20.5,16.89,27.81,28.26,29.37
148.42,0.22,0.35,9.21,49.82,93.0,20.5,17.25,27.81,32.01,31.88
148.46,0.16,0.33,9.12,49.82,93.0,20.5,17.01,27.81,29.51,30.62
148.50,0.20,-0.49,9.15,49.82,93.0,20.5,17.13,27.62,27.01,29.37
148.54,0.22,-0.94,9.22,49.82,93.0,20.5,17.13,27.99,25.76,28.12
148.58,0.13,-1.55,9.19,49.82,93.0,20.5,16.89,27.62,23.26,25.61
148.62,0.28,-1.54,9.33,49.82,93.0,20.5,17.13,27.81,17.01,19.34
148.66,0.20,-1.24,9.19,49.82,93.0,20.5,17.01,27.62,14.51,13.08
148.70,0.20,-1.95,9.45,49.82,93.0,20.5,17.49,27.81,4.52,9.31
148.74,0.26,-1.57,9.21,49.82,93.0,20.5,17.13,27.62,-1.73,-3.22
148.78,0.14,-1.30,9.25,49.82,93.0,20.5,17.01,27.62,-14.23,-6.98
148.82,0.20,-1.32,9.25,49.82,93.0,20.5,17.13,27.44,-17.98,-18.26
148.86,0.06,-0.87,9.23,49.82,93.0,20.5,17.01,27.81,-30.47,-27.04
148.90,0.20,-1.00,9.27,49.82,93.0,20.5,17.01,27.62,-37.97,-33.31
148.94,0.25,-0.48,9.16,49.82,93.0,20.5,17.25,27.81,-42.97,-40.83
148.98,0.17,0.46,9.13,49.82,93.0,20.5,16.89,27.81,-45.47,-43.33
149.02,0.14,0.63,9.12,49.82,93.0,20.5,17.25,27.62,-46.72,-43.33
149.06,0.21,0.88,9.13,49.82,93.0,20.5,16.77,27.81,-42.97,-38.32
149.10,0.13,1.56,9.13,49.82,93.0,20.5,17.13,27.44,-39.22,-34.56
149.14,0.11,2.24,9.25,49.82,93.0,20.5,17.13,27.44,-31.72,-29.55
149.18,0.20,3.16,9.13,49.82,93.0,20.5,17.01,27.81,-24.23,-27.04
149.22,0.10,3.44,9.16,49.82,93.0,20.5,17.13,27.81,-19.23,-19.52
149.26,0.15,3.09,9.22,49.82,93.0,20.5,17.01,27.81,-11.73,-13.25
149.30,0.10,3.91,9.28,49.82,93.0,20.5,17.01,27.62,-6.73,-10.74
149.34,0.10,4.01,9.16,49.82,93.0,20.5,17.97,27.62,0.77,-3.22
149.38,0.18,3.48,9.19,49.82,93.0,20.5,16.77,27.81,5.77,0.54
149.42,0.16,3.25,9.21,49.82,93.0,20.5,17.25,27.81,10.76,5.55
149.46,0.11,2.75,9.11,49.82,93.0,20.5,16.89,27.81,17.01,14.33
149.50,0.13,2.80,9.10,49.82,93.0,20.5,13.83,28.37,19.51,16.84
149.54,0.10,1.99,9.26,49.82,93.0,20.5,17.13,27.81,25.76,24.36
149.58,0.23,0.89,9.18,49.82,93.0,20.5,16.89,27.81,28.26,26.86
149.62,0.26,0.71,9.00,49.82,93.0,20.5,17.13,27.62,29.51,28.12
149.66,0.08,0.21,9.34,49.82,93.0,20.5,16.89,27.62,28.26,30.62
149.70,0.25,-0.41,9.17,49.82,93.0,20.5,17.01,27.81,28.26,30.62
149.74,0.17,-0.91,9.23,49.82,93.0,20.5,17.37,27.62,25.76,26.86
149.78,0.17,-1.77,9.28,49.82,93.0,20.5,16.89,27.81,25.76,25.61
149.82,0.22,-1.47,9.28,49.82,93.0,20.5,17.25,27.81,19.51,20.60
149.86,0.17,-1.25,9.28,49.82,93.0,20.5,17.37,27.81,15.76,18.09
149.90,0.25,-1.70,9.24,49.82,93.0,20.5,16.89,27.44,5.77,9.31
149.94,0.27,-1.62,9.39,49.82,93.0,20.5,16.77,27.81,-4.23,-0.71
149.98,0.15,-1.36,9.27,49.82,93.0,20.5,17.01,27.81,-10.48,-6.98
150.02,0.25,-1.30,9.25,49.82,93.0,20.5,17.01,27.62,-21.73,-18.26
150.06,0.08,-0.97,9.25,49.82,93.0,20.5,17.13,27.62,-27.97,-23.28
150.10,0.24,-0.91,9.22,49.82,93.0,20.5,16.77,27.81,-37.97,-32.05
150.14,0.28,-0.59,9.17,49.82,93.0,20.5,17.01,27.81,-42.97,-39.57
150.18,0.13,0.34,9.14,49.82,93.0,20.5,16.89,27.81,-46.72,-43.33
150.22,0.17,0.71,9.14,49.82,93.0,20.5,17.13,27.81,-47.97,-43.33
150.26,0.18,0.67,9.17,49.82,93.0,20.5,17.13,27.62,-44.22,-42.08
150.30,0.16,1.54,9.11,49.82,93.0,20.5,17.01,27.81,-39.22,-35.81
150.34,0.17,2.26,9.11,49.82,93.0,20.5,17.13,27.62,-35.47,-30.80
