Time (s),Accel_x (m/s2),Accel_y (m/s2),Accel_z (m/s2),RPM,Humidity (percentage),Amb_Temp (C),Water_Temp (C),Motor_Temp (C),noBond_height 1 (mm),Bond_height 2 (mm)
139.12,0.14,2.05,9.11,34.31,94.0,21.1,17.13,35.40,20.12,-33.95
139.16,0.14,2.70,9.13,34.31,94.0,21.1,17.13,35.89,18.87,-31.46
139.20,0.10,2.63,9.18,34.31,94.0,21.1,17.01,35.40,20.12,-27.72
139.24,0.22,2.90,9.14,34.31,94.0,21.1,17.25,35.65,18.87,-21.49
139.28,0.11,3.39,9.18,34.31,94.0,21.1,17.25,35.65,16.37,-17.75
139.32,0.12,3.17,9.13,34.31,94.0,21.1,17.01,35.40,15.13,-15.26
139.36,0.21,3.06,9.11,34.31,94.0,21.1,17.13,35.16,12.63,-11.52
139.40,0.06,3.27,9.14,34.31,94.0,21.1,17.01,35.16,11.38,-7.78
139.44,0.20,2.78,9.14,34.31,94.0,21.1,17.37,35.40,7.63,-6.53
139.48,0.16,2.63,9.19,34.31,94.0,21.1,17.13,35.40,6.38,-1.55
139.52,0.11,2.63,9.09,34.31,94.0,21.1,17.01,35.40,2.63,0.95
139.56,0.16,2.38,9.07,34.31,94.0,21.1,17.01,35.16,-2.38,2.19
139.60,0.14,2.00,9.21,34.31,94.0,21.1,17.01,35.40,-6.13,5.93
139.64,0.17,1.52,9.04,34.31,94.0,21.1,17.37,35.16,-12.38,9.67
139.68,0.19,1.07,9.17,34.31,94.0,21.1,17.01,35.65,-16.12,14.66
139.72,0.13,1.10,9.14,34.31,94.0,21.1,17.01,35.40,-17.37,18.40
139.76,0.11,0.72,9.20,34.31,94.0,21.1,17.13,36.65,-22.37,22.14
139.80,0.18,0.33,9.07,34.31,94.0,21.1,17.13,35.16,-24.87,24.63
139.84,0.19,-0.08,9.16,34.31,94.0,21.1,17.37,35.40,-28.62,27.12
139.88,0.19,-0.10,9.13,34.31,94.0,21.1,19.27,33.52,-29.87,28.37
139.92,0.15,-0.47,9.22,34.31,94.0,21.1,17.13,35.40,-29.87,28.37
139.96,0.22,-0.70,9.22,34.31,94.0,21.1,17.13,35.40,-27.37,28.37
140.00,0.27,-1.06,9.14,34.31,94.0,21.1,17.01,35.40,-26.12,27.12
140.04,0.17,-1.56,9.37,34.31,94.0,21.1,17.13,35.40,-21.12,25.88
140.08,0.18,-0.65,9.29,34.31,94.0,21.1,17.01,36.14,-17.37,25.88
140.12,0.16,-1.07,9.17,34.31,94.0,21.1,17.25,34.92,-13.63,23.38
140.16,0.25,-1.17,9.33,34.31,94.0,21.1,17.25,35.40,-9.88,22.14
140.20,0.21,-1.00,9.20,34.31,94.0,21.1,17.01,35.40,-3.63,22.14
140.24,0.15,-1.01,9.31,34.31,94.0,21.1,17.37,35.16,-1.12,20.89
140.28,0.22,-0.92,9.26,34.31,94.0,21.1,14.33,35.16,2.63,19.64
140.32,0.19,-0.91,9.22,34.31,94.0,21.1,17.13,35.40,6.38,18.40
140.36,0.19,-0.88,9.24,34.31,94.0,21.1,17.25,35.65,10.13,14.66
140.40,0.17,-0.73,9.25,34.31,94.0,21.1,17.01,35.40,13.88,12.17
140.44,0.18,-0.54,9.22,34.31,94.0,21.1,17.25,35.40,16.37,7.18
140.48,0.21,-0.29,9.17,34.31,94.0,21.1,17.13,35.40,17.62,2.19
140.52,0.14,-0.07,9.24,34.31,94.0,21.1,17.13,35.40,20.12,-1.55
140.56,0.19,0.05,9.14,34.31,94.0,21.1,17.25,35.40,20.12,-6.53
140.60,0.21,0.15,9.14,34.31,94.0,21.1,17.13,35.40,20.12,-11.52
